Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mason Miller","SDP",3.19234,2.45417,0.0527774,2.51709,61.5977,0.0721742,31.5977,3.68443,3.88148,65.5823,257.727,39.6047,19.9368,18.3418,5.74479,24.9624,1.56287,2.31541,101.111,13.8757,3.42564,4.05053,0.788369,0.392318,0.0968559,0.29546157270669937,0.171859,0.984521,0.273962,0.789577,,,2.43821,1.43816,1.50421,27.31999969482422,3.28143,-0.955946,2.14408,3.28143,0.955946,2.14123,607.6000000000001,9.206060606060609,549,8.318181818181818,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Cade Smith","CLE",4.54422,3.59378,0,2.97468,69.7454,0,29.9627,4.20246,5.11913,69.9366,280.564,53.7829,25.1255,23.1154,5.82248,19.9002,1.54895,3.36501,90.2264,11.611,2.56092,4.53394,0.749282,0.32159,0.0709294,0.25066037476062775,0.209029,1.05357,0.29743,0.74098,,,2.63518,1.34529,1.12265,33.970001220703125,1.3418,0.593658,1.93815,1.3418,-0.593658,2.41579,580.8000000000001,8.297142857142859,549,7.8428571428571425,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Jhoan Duran","PHI",4.51003,4.14788,0,2.92374,68.1267,0,31.6428,3.17574,4.2059,67.6347,276.36,55.7576,23.8824,21.9718,5.15658,20.3942,2.41455,3.39157,77.9068,10.3669,2.71381,3.82005,0.686175,0.281903,0.0737956,0.20810752362012863,0.220757,1.12593,0.298512,0.758268,,,2.87756,1.14696,1.26389,34.15999984741211,1.62633,-0.35753,2.10788,1.62633,0.35753,2.18949,555.1,8.163235294117648,534,7.852941176470588,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Grant Taylor","CHW",3.17201,3.27086,0.180506,3.45064,66.6157,1.67895,12.1124,9.02553,1.51465,74.1435,309.577,61.6364,30.8989,28.427,6.32815,29.428,1.4778,2.70541,88.9864,10.8017,3.57215,3.02387,0.76815,0.287445,0.0950588,0.1923866644501686,0.222158,1.22822,0.303676,0.731896,,,3.14449,1.07692,0.887415,295.7699890136719,5.21096,-1.09729,1.03447,5.21096,1.09729,3.62071,490.6000000000001,6.629729729729731,470,6.351351351351352,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Griffin Jax","TBR",3.51695,4.44051,0,3.26701,66.7681,0.210743,13.9574,14.5904,5.88605,66.2097,268.839,54.4051,26.1241,24.0342,6.7567,18.5645,1.80638,2.44823,82.9484,11.2753,2.52351,4.46811,0.91845,0.308543,0.0690544,0.23948830366134644,0.219529,1.1021,0.301341,0.737606,,,2.90826,1.06839,0.874181,172.80999755859375,1.13602,-1.53709,1.19965,1.13602,1.53709,3.40047,494.9000000000001,7.49848484848485,472,7.151515151515151,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Edwin Díaz","LAD",4.64173,3.16661,0,3.05797,65.3655,0,35.936,2.46386,5.26673,66.1758,266.679,47.8507,24.4401,22.4848,6.57694,22.6144,0.741767,3.84755,90.366,12.2899,3.07559,3.99594,0.894473,0.338857,0.0848002,0.25405675172805786,0.199198,1.06482,0.288076,0.751339,,,2.89569,1.06204,1.08297,27.739999771118164,2.07345,0.364277,2.27865,2.07345,-0.364277,1.9618,564.5000000000001,8.553030303030305,526,7.96969696969697,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Bryan Abreu","HOU",3.09125,2.74827,0,3.19747,66.2315,0,7.37507,22.3508,4.47436,68.1652,281.666,51.9047,26.3232,24.2174,6.79697,27.7427,0.72897,3.65727,90.42,11.9383,3.66293,3.25923,0.897419,0.321019,0.0984953,0.2225235402584076,0.207398,1.16845,0.294728,0.760344,,,3.16038,1.00291,0.925066,252.97000122070312,1.28344,0.503,0.971169,1.28344,-0.503,3.70511,488.90000000000003,7.189705882352942,456,6.705882352941177,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Aroldis Chapman","BOS",3.88903,3.4991,0,3.04281,60.0908,0,29.4625,2.88384,3.54343,58.3911,238.18,41.1188,21.4581,19.7414,5.29459,25.1534,0.760311,1.99019,80.4648,12.4023,3.87697,3.19896,0.816072,0.337831,0.105606,0.23222479224205017,0.194842,1.13497,0.285959,0.761371,,,2.95242,0.97482,1.01485,46.84000015258789,1.31279,0.45312,1.99561,1.31279,-0.45312,2.33919,497.1,8.570689655172414,461,7.948275862068965,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Jeremiah Estrada","SDP",3.68132,3.10432,0,3.36866,68.6951,0,3.30372,24.9414,2.09665,68.1819,279.984,52.4256,27.7394,25.5202,8.54692,26.6895,1.77063,2.45959,89.5867,11.8254,3.52301,3.35662,1.12819,0.319971,0.0953251,0.2246454730629921,0.209004,1.16035,0.287349,0.765096,,,3.41943,0.917958,0.774784,364.260009765625,2.55006,-1.0717,0.801672,2.55006,1.0717,3.9311,465.3,6.8426470588235295,431,6.338235294117647,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Abner Uribe","MIL",3.64199,2.92079,0,3.16931,67.562,0,17.4376,16.1574,3.38262,67.607,281.994,53.0669,25.8778,23.8075,5.06873,29.0142,1.97976,3.45932,79.2027,10.5436,3.86244,2.72979,0.674761,0.280866,0.102889,0.17797691375017166,0.212675,1.21409,0.290459,0.749529,,,3.20774,0.912253,0.995737,116.83999633789062,3.25457,-1.01709,1.35382,3.25457,1.01709,3.1949,514.9000000000001,7.572058823529413,486,7.147058823529412,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Devin Williams","NYM",4.17137,4.26786,0,3.22485,65.5905,0,29.405,4.51413,3.73197,64.1393,263.818,47.504,24.9806,22.9822,5.63403,26.8093,1.15282,3.2195,82.7449,11.6107,3.76186,3.08643,0.790564,0.313643,0.10162,0.21202314645051956,0.203191,1.15862,0.287943,0.742675,,,3.10144,0.877169,0.86966,45.2599983215332,2.63521,-0.528916,1.9555,2.63521,0.528916,2.39266,516,8.0625,483,7.546875,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Josh Hader","HOU",4.50745,3.62959,0,3.25009,60.0684,0,33.2925,2.73298,2.74647,62.5123,251.313,44.2357,24.5375,22.5745,8.23358,22.5383,0.988944,2.62804,85.0059,12.2384,3.24487,3.77162,1.1854,0.338247,0.0896822,0.24856511503458023,0.195606,1.06817,0.270882,0.764503,,,3.33548,0.868058,0.760836,50,1.44322,0.485512,2.15296,1.44322,-0.485512,2.12938,522.4000000000001,8.292063492063493,480,7.619047619047619,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Garrett Whitlock","BOS",4.28347,3.14521,0.169147,3.37811,60.5749,0.231312,3.97964,19.7186,1.74047,65.2299,267.498,56.412,26.6127,24.4837,6.39009,18.3753,0.917034,2.89179,72.1051,9.9486,2.5353,3.92403,0.881664,0.269554,0.0686931,0.20086075365543365,0.229102,1.14652,0.298219,0.731678,,,3.17595,0.853762,0.787854,407.9700012207031,1.54657,-3.2087,0.861414,1.54657,3.2087,3.85145,442.6,6.809230769230769,428,6.584615384615384,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"David Bednar","NYY",3.95852,4.38283,0,3.41018,64.8293,0,29.8468,3.8081,4.41459,64.1031,261.807,51.955,26.4013,24.2892,7.10088,20.9962,1.8068,2.3155,76.0589,10.6786,2.94784,3.62251,0.996955,0.290516,0.0801972,0.21031835675239563,0.217845,1.13803,0.288757,0.73877,,,3.29314,0.804303,0.765826,39.939998626708984,1.83944,-0.236325,2.02515,1.83944,0.236325,2.2998,501.3,7.8328125,478,7.46875,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Andrés Muñoz","SEA",3.52329,3.41931,0,2.90134,62.8141,0,32.4234,3.34758,5.49609,62.5394,255.811,45.4928,21.914,20.1609,4.98724,25.0094,1.97018,3.31889,77.6658,11.1768,3.59908,3.10547,0.717711,0.303607,0.0977652,0.2058412954211235,0.199984,1.12733,0.279678,0.764927,,,3.04699,0.798692,0.929943,33.31999969482422,1.84675,1.93474,2.22507,1.84675,-1.93474,2.03324,531.7,8.43968253968254,494,7.841269841269841,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Matt Strahm","KCR",3.75058,3.09259,0,3.54327,64.9288,0.406844,2.51654,20.2314,3.70494,65.7146,268.661,54.7579,28.1213,25.8716,7.91127,19.6371,1.28793,3.03629,72.0592,9.86893,2.68942,3.66954,1.0835,0.268216,0.0730926,0.19512353092432022,0.222605,1.13209,0.28218,0.7308,,,3.54218,0.797645,0.666756,593.7100219726562,2.40965,1.22773,0.866647,2.40965,-1.22773,3.84447,417.0000000000001,6.31818181818182,396,6,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Will Vest","DET",4.4098,3.60991,0,3.34321,64.582,0.165092,7.71442,14.6429,4.89339,65.8897,273.349,58.3915,26.6042,24.4759,5.72854,20.7363,1.19813,2.4821,66.8812,9.13543,2.83241,3.22532,0.782472,0.244673,0.0758602,0.16881313174962997,0.233444,1.20091,0.296658,0.738647,,,3.29243,0.784114,0.734952,342.3900146484375,1.10431,-0.426918,0.922603,1.10431,0.426918,3.76986,428.8000000000001,6.496969696969699,417,6.318181818181818,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Ben Brown","CHC",2.71738,3.16092,1.44666,3.67261,34.7625,3.29343,0.0178568,1.107,0.334212,54.6489,226.278,47.5502,24.2396,22.3005,6.35015,17.4761,0.666718,2.08283,61.0791,10.059,2.87811,3.495,1.04579,0.269929,0.0772329,0.19269589334726334,0.230023,1.18989,0.295786,0.726568,,,3.4841,0.768343,0.66323,505.8999938964844,3.52941,-0.578171,0.881308,3.52941,0.578171,3.82492,277.4,5.043636363636363,266,4.836363636363636,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Adrian Morejon","SDP",5.06724,3.88963,0,3.45739,66.347,0.208693,2.67399,17.7075,2.13813,67.1037,277.481,59.5887,28.0198,25.7782,6.43984,20.7873,1.51504,1.83372,66.8542,8.96655,2.78801,3.21611,0.863717,0.240932,0.0749142,0.1660180687904358,0.233809,1.19779,0.292724,0.733689,,,3.40148,0.757209,0.720814,455.32000732421875,0.775531,0.724527,0.760859,0.775531,-0.724527,3.98552,418,6.2388059701492535,409,6.104477611940299,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Orion Kerkering","PHI",4.96158,3.71018,0,3.525,63.6943,0.204024,1.67953,16.8612,4.08742,62.7464,263.358,54.6087,26.7127,24.5757,6.08517,22.6555,1.43674,3.50195,66.7932,9.58045,3.24958,2.94821,0.872824,0.253621,0.0860254,0.16759571433067322,0.230222,1.23137,0.295295,0.735348,,,3.51752,0.747131,0.685289,685.7100219726562,1.94465,0.710081,0.699249,1.94465,-0.710081,4.06767,380.4000000000001,6.03809523809524,368,5.841269841269841,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Hunter Harvey","CHC",2.54476,1.97127,0,3.42869,52.0101,0,3.97794,12.6367,2.0728,52.5349,215.315,45.1518,21.7543,20.014,5.52519,15.2627,0.894518,2.07906,55.8624,9.57006,2.61473,3.66006,0.946546,0.259445,0.0708854,0.18855948001146317,0.22807,1.14999,0.290122,0.733878,,,3.36599,0.743547,0.585684,537.1900024414062,1.83559,-0.361114,1.06981,1.83559,0.361114,3.57359,334.40000000000003,6.309433962264151,320,6.037735849056604,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Trevor Megill","MIL",3.82183,3.451,0,3.50219,62.4861,0.140112,19.5835,8.35559,5.58196,63.0504,259.617,51.9286,26.6684,24.535,7.16315,21.9758,2.28272,2.17863,75.8342,10.8248,3.13689,3.4508,1.02249,0.292101,0.0846471,0.20745346695184708,0.220539,1.17215,0.293611,0.739495,,,3.35585,0.725826,0.619808,116.6500015258789,2.77101,0.790722,1.42339,2.77101,-0.790722,3.10214,456.90000000000003,7.252380952380953,436,6.920634920634921,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"José Alvarado","PHI",4.36662,3.31804,0,3.51804,57.9238,0,4.47853,14.0556,2.04821,57.4467,239.92,50.0521,24.4082,22.4555,5.6622,20.9409,1.17599,2.21572,64.6513,10.1287,3.28075,3.08731,0.887079,0.26947,0.087283,0.18218711018562317,0.230907,1.23581,0.303107,0.738669,,,3.37494,0.72339,0.663462,639.5499877929688,1.90512,-1.28378,0.774158,1.90512,1.28378,3.96779,354.99999999999994,6.228070175438596,344,6.035087719298246,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Matt Brash","SEA",3.13112,3.12643,0,3.14292,61.7392,0.068995,3.99741,20.4313,1.80141,60.5316,252.297,49.7708,22.9765,21.1384,5.11447,23.4527,1.51308,2.92612,71.7738,10.6715,3.48701,3.06036,0.760433,0.284482,0.0929569,0.19152509421110153,0.220305,1.20967,0.299647,0.760589,,,3.16945,0.703641,0.709561,466.2300109863281,1.38789,-0.273515,0.975794,1.38789,0.273515,3.69894,425.9000000000001,6.981967213114755,406,6.655737704918033,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Pete Fairbanks","MIA",3.26222,3.71323,0,3.57646,62.3535,0,25.3689,3.17353,5.40022,62.525,259.792,53.5052,27.0071,24.8465,6.50863,21.6976,0.88532,2.28909,63.8638,9.19271,3.1232,2.94336,0.936868,0.245827,0.0835192,0.16230787336826324,0.226904,1.20276,0.284083,0.729236,,,3.59647,0.689711,0.678081,90.80999755859375,1.56955,0.0143871,1.86508,1.56955,-0.0143871,2.51323,432.70000000000005,6.868253968253969,417,6.619047619047619,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Jose A. Ferrer","SEA",3.97047,2.3904,0,3.35064,64.7667,0,3.95624,19.0695,5.2356,65.0192,268.647,58.8932,26.3112,24.2063,5.01199,17.4064,1.22919,3.14122,60.1469,8.32557,2.4094,3.45546,0.693763,0.223888,0.0647927,0.15909570455551147,0.237378,1.17349,0.294529,0.721513,,,3.23518,0.677275,0.589287,572.5800170898438,2.49,-0.70123,0.952952,2.49,0.70123,3.7294,422.1,6.493846153846154,416,6.4,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Aaron Ashby","MIL",3.86898,3.45309,0.366762,3.44308,59.1394,0.760915,0.625668,9.34372,0,69.0918,294.646,60.8097,28.7305,26.4321,5.51823,29.4107,0.759358,3.36874,71.7705,9.34893,3.83108,2.44028,0.718813,0.243582,0.099817,0.1437649205327034,0.232216,1.30581,0.299556,0.745378,,,3.51918,0.664706,0.793437,566.1599731445312,3.63535,1.331,0.73997,3.63535,-1.331,4.01337,367.19999999999993,5.321739130434781,356,5.159420289855072,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Ryan Walker","SFG",3.91226,4.22218,0,3.56367,62.8309,0.180149,25.5068,3.43404,4.35557,63.0322,264.62,56.8955,27.1288,24.9585,5.77965,19.7635,1.25021,4.20236,65.8125,9.39698,2.82192,3.33,0.825242,0.248705,0.0746864,0.17401893436908722,0.23642,1.21619,0.302349,0.722357,,,3.37958,0.661682,0.608174,149.97000122070312,1.96146,-0.769853,1.82116,1.96146,0.769853,2.57179,446.2000000000001,7.082539682539684,439,6.968253968253968,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Chris Martin","TEX",2.46093,2.32046,0,3.43509,52.4387,0,3.80087,10.8929,2.69529,52.0843,212.541,48.1106,21.608,19.8794,5.88721,11.0399,1.60989,1.92463,51.7833,8.94799,1.90766,4.69055,1.01729,0.24364,0.0519427,0.19169706106185913,0.241064,1.13567,0.297546,0.737452,,,3.36286,0.661434,0.464761,614,1.99829,-1.56484,1.11617,1.99829,1.56484,3.51177,315.2,6.061538461538461,311,5.980769230769231,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Robert Suarez","ATL",4.63897,4.30696,0,3.59318,65.9705,0,10.9095,7.41238,4.70744,66.1126,270.883,57.3015,28.6901,26.3949,7.6539,19.4186,1.91673,2.2804,69.3927,9.44652,2.64348,3.57352,1.04194,0.256172,0.0716862,0.18448562920093536,0.229956,1.16045,0.288418,0.727676,,,3.52557,0.659217,0.612175,201.32000732421875,2.26846,1.23103,0.964093,2.26846,-1.23103,3.71454,399.8000000000001,6.057575757575759,384,5.818181818181818,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Gabe Speier","SEA",2.86425,3.05117,0,3.32589,61.1144,0,1.50099,19.6188,3.17635,56.8034,229.399,45.3115,22.8166,20.9913,6.17856,15.9581,1.67761,2.831,67.2737,10.6589,2.52842,4.21564,0.978938,0.293261,0.0695649,0.2236960381269455,0.215145,1.07863,0.285314,0.730772,,,3.17283,0.656156,0.494316,692.9000244140625,1.70197,-1.52758,1.08814,1.70197,1.52758,3.54915,398,6.982456140350878,374,6.56140350877193,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Jeff Hoffman","TOR",4.22624,3.89678,0,3.59271,64.3433,0,25.8522,4.06153,4.35329,63.4079,261.803,51.7102,27.5128,25.3118,8.4812,22.4142,1.441,3.16137,75.3574,10.6961,3.18142,3.36204,1.20381,0.28784,0.0856147,0.2022254392504692,0.2189,1.16901,0.283676,0.748771,,,3.70711,0.635902,0.444578,98.12999725341797,1.44943,0.592541,1.76454,1.44943,-0.592541,2.64728,453.6000000000001,7.200000000000001,432,6.857142857142857,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Aaron Bummer","ATL",2.81373,2.28522,0,3.65555,59.7544,0.126488,0.0341037,6.13646,1.60887,60.2219,257.568,56.2083,26.5874,24.4605,4.31501,21.8849,2.12643,4.22915,61.2666,9.15612,3.27064,2.79949,0.644867,0.237865,0.0849675,0.1528979167342186,0.242849,1.29676,0.312851,0.71484,,,3.33281,0.601922,0.491508,999,2.67659,-0.624036,0.768406,2.67659,0.624036,3.97546,317.20000000000005,5.286666666666667,316,5.266666666666667,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Ryan Helsley","BAL",3.64196,3.84715,0,3.57275,63.0468,0,27.7945,2.67631,7.38116,63.6578,265.359,54.1201,27.4678,25.2704,7.24155,23.9761,1.88021,2.01867,71.783,10.1488,3.38977,2.99394,1.02382,0.270513,0.0903535,0.18015927076339722,0.226099,1.22681,0.29237,0.744995,,,3.58376,0.597166,0.579065,62.970001220703125,2.63188,-3.18427,1.95059,2.63188,3.18427,2.39921,465.1,7.2671875,447,6.984375,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Alex Vesia","LAD",3.82369,3.14474,0,3.56844,64.0148,0,2.04979,23.0006,3.11314,62.4112,258.126,48.2421,26.8974,24.7456,8.42507,25.3036,2.00748,2.96407,77.5507,11.1832,3.6489,3.06481,1.21494,0.300437,0.098028,0.20240898430347443,0.209877,1.17841,0.276732,0.755431,,,3.76367,0.591221,0.554132,660.47998046875,1.25733,0.00387406,0.739148,1.25733,-0.00387406,4.01447,409.59999999999997,6.606451612903225,380,6.129032258064516,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Tanner Scott","LAD",4.03854,3.74176,0,3.53934,64.8814,0,5.00318,18.2118,6.16529,64.7091,272.1,53.9199,27.6603,25.4475,7.02673,26.6908,1.80623,3.18574,72.5856,10.0955,3.71227,2.71949,0.977305,0.266761,0.098092,0.1686687022447586,0.222604,1.24574,0.288376,0.74817,,,3.68847,0.586995,0.612702,440.4800109863281,1.47683,0.789502,0.740545,1.47683,-0.789502,4.01261,407.5,6.269230769230769,387,5.953846153846154,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Fernando Cruz","NYY",3.16911,3.93126,0,3.6883,60.9655,0.169698,1.37557,20.2299,1.01383,60.2893,251.759,46.7017,26.8556,24.7072,7.54014,26.9502,1.03456,2.66556,80.5666,12.027,4.02313,2.98947,1.12559,0.320014,0.107047,0.21296706795692444,0.210232,1.22164,0.292171,0.741671,,,3.56201,0.579062,0.446379,677.7100219726562,2.29689,-1.63714,0.688887,2.29689,1.63714,4.08148,380.40000000000003,6.340000000000001,353,5.883333333333334,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Lucas Erceg","KCR",4.17679,4.37348,0,3.63173,61.2467,0,4.01704,14.7087,4.19037,62.2353,263.049,56.1482,27.2973,25.1135,5.43782,22.1442,1.64074,3.65154,60.0822,8.68863,3.20232,2.71323,0.786376,0.228407,0.0841828,0.14422421157360077,0.23666,1.25801,0.295286,0.721498,,,3.58367,0.574521,0.554235,516.6099853515625,1.16534,1.24878,0.765784,1.16534,-1.24878,3.97895,373.69999999999993,6.027419354838709,367,5.919354838709677,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Bryan King","HOU",3.17661,2.67938,0,3.62906,64.3777,0,0.390963,16.6914,1.77613,64.8149,269.079,58.6312,28.4079,26.1353,7.435,18.5229,0.798283,3.31311,64.2386,8.91997,2.57203,3.46806,1.0324,0.238735,0.0688383,0.16989710927009583,0.23714,1.19038,0.291602,0.730334,,,3.65486,0.573605,0.552737,750.22998046875,1.59526,1.71137,0.842307,1.59526,-1.71137,3.87692,371.5,5.7153846153846155,364,5.6,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Garrett Cleavinger","TBR",3.4182,3.67279,0,3.44708,64.99,0,7.19676,21.5664,4.05125,63.0121,261.862,49.9676,26.2328,24.1342,7.52695,23.3429,0.860272,4.04192,76.2372,10.8889,3.33406,3.26597,1.07507,0.291135,0.0891421,0.2019929140806198,0.213102,1.16343,0.281599,0.749969,,,3.57204,0.568443,0.711649,428.739990234375,1.77969,-0.327804,0.918762,1.77969,0.327804,3.77498,431.80000000000007,6.853968253968255,405,6.428571428571429,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Louis Varland","TOR",3.69559,3.26986,0.26076,3.7708,62.2335,0.356594,3.81507,15.3991,1.05022,66.8022,278.816,62.0924,30.4224,27.9886,8.35923,19.4903,1.0782,2.77735,67.194,9.05278,2.62584,3.44757,1.12621,0.240998,0.0699037,0.17109404504299164,0.24203,1.22126,0.296876,0.732118,,,3.75016,0.566778,0.44965,546.969970703125,3.13919,-1.02614,0.721971,3.13919,1.02614,4.03737,384.2,5.7343283582089555,379,5.656716417910448,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Raisel Iglesias","ATL",3.87824,3.55431,0,3.66406,66.0046,0,27.1009,3.87394,4.17936,65.8267,268.736,58.0992,29.1296,26.7992,8.1923,17.4133,1.50679,2.28475,69.5246,9.50559,2.38079,3.99262,1.12007,0.25871,0.064797,0.19391314685344696,0.233295,1.14714,0.291307,0.724243,,,3.53839,0.56401,0.612175,72.41999816894531,2.31648,1.21826,1.89727,2.31648,-1.21826,2.47031,473.2000000000001,7.169696969696972,460,6.96969696969697,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Matt Svanson","STL",3.19415,1.94561,0,3.63664,62.1923,0,4.6837,9.36222,0,66.5592,280.773,60.8357,29.2333,26.8947,5.86447,23.8917,1.04774,3.46797,62.623,8.46775,3.23059,2.62112,0.792982,0.223038,0.0850928,0.13794535398483276,0.240065,1.27296,0.297261,0.72525,,,3.632,0.560738,0.617439,461.19000244140625,5.32973,3.11427,0.824725,5.32973,-3.11427,3.90037,369.4,5.513432835820895,363,5.417910447761194,,,,,,,,,,,,,,,,,,,"Matt Svanson","29629",694335
"Daniel Palencia","CHC",3.04055,3.62743,0,3.68869,64.1166,0,27.2707,4.93582,4.17632,65.2805,274.856,55.384,29.0821,26.7555,6.96423,26.3077,1.05731,3.25337,71.953,9.91991,3.62696,2.73505,0.960134,0.261784,0.0957146,0.16606958210468292,0.225785,1.2514,0.291023,0.731281,,,3.67607,0.558387,0.509414,111.94000244140625,2.60578,-0.784898,1.96254,2.60578,0.784898,2.38329,463.9,7.136923076923076,446,6.861538461538461,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"A.J. Minter","NYM",3.53183,2.74755,0,3.34584,57.2397,0,1.65599,24.5548,2.18125,56.3636,231.575,46.3469,22.7758,20.9537,6.07715,19.4453,0.943313,1.76487,62.6441,10.0029,3.10497,3.22156,0.970384,0.270513,0.0839696,0.18654365092515945,0.220317,1.16728,0.284304,0.75093,,,3.44287,0.547402,0.644148,743.739990234375,1.30439,0.0842971,0.937306,1.30439,-0.0842971,3.75026,394.0000000000001,7.035714285714287,375,6.696428571428571,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Sam Hentges","SFG",1.90336,1.75473,0,3.56913,52.7982,0,0.0351315,6.41354,0.742105,50.7916,213.165,46.6203,21.894,20.1424,4.91965,16.9487,0.921165,1.79271,51.5931,9.14201,3.00322,3.04407,0.871734,0.242033,0.0795098,0.16252324730157852,0.239787,1.25157,0.302373,0.73525,,,3.46971,0.541352,0.477478,999,2.41899,-0.744613,0.976178,2.41899,0.744613,3.69843,264.70000000000005,5.190196078431374,261,5.117647058823529,,,,,,,,,,,,,,,,,,,"Sam Hentges","18548",656529
"Jared Koenig","MIL",3.87822,3.11345,0.285655,3.4792,62.4697,0.390639,1.34651,13.631,1.80771,64.3272,269.901,57.5385,27.0299,24.8675,6.77297,22.0204,1.52806,3.15025,65.4046,9.15074,3.08086,2.97019,0.947604,0.242328,0.0815867,0.16074129939079285,0.235109,1.23678,0.294202,0.749592,,,3.64427,0.533748,0.674136,750.22998046875,1.48777,-0.976896,0.787145,1.48777,0.976896,3.95047,352.7,5.5109375,345,5.390625,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Dylan Lee","ATL",3.45971,3.04682,0,3.58766,64.6876,0.115148,2.13157,15.9675,3.77599,64.4831,263.226,56.9583,27.9401,25.7048,8.84517,17.5056,1.49777,1.57203,70.4006,9.82591,2.44329,4.02159,1.23453,0.267453,0.0665042,0.20094864070415497,0.233294,1.15478,0.291767,0.74941,,,3.62238,0.525998,0.60598,724.1900024414062,1.07541,1.70171,0.847876,1.07541,-1.70171,3.8695,368.7000000000001,5.760937500000002,357,5.578125,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Tyler Holton","DET",4.36595,3.30231,0,3.58291,67.0371,0.962994,1.1731,12.9606,1.66453,71.7062,293.15,65.2194,31.0286,28.5463,8.59967,17.0588,1.11242,2.20686,60.3213,7.57106,2.14109,3.53607,1.07936,0.205769,0.0581915,0.14757786691188812,0.238127,1.14744,0.276243,0.72965,,,3.81779,0.524147,0.691452,750.3900146484375,3.87695,1.2418,0.884524,3.87695,-1.2418,3.82063,373.10000000000014,5.181944444444446,363,5.041666666666667,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Caleb Thielbar","CHC",2.86433,2.84667,0,3.76745,65.2677,0,1.08819,17.2045,1.31624,62.2967,257.401,54.0977,28.3454,26.0778,7.87024,20.3345,1.1461,1.68505,64.2091,9.27627,2.93772,3.15764,1.13701,0.249452,0.0789994,0.17045241594314575,0.22983,1.1948,0.28308,0.726762,,,3.77648,0.518349,0.450911,748.9400024414062,1.886,-0.512392,0.817693,1.886,0.512392,3.90974,355,5.725806451612903,341,5.5,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
