Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrés Chaparro","WSN",62,266,240,58,36,12,0,10,29,32,21,0,61,3,2,0,,1,0,0.239818,0.0803934,0.229539,0.350239,0.306624,0.413028,0.312494,0.719652,0.17321,2.36242,0.279423,-0.163092,-0.353922,31.3087,-0.121234,99.6735,-0.517014,0.258265,-0.6199492067098618,-4.591735303401947,0.372233,999,,,,,,,287.5,4.637096774,287.5,4.637096774,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Ryan Mountcastle","BAL",34,147,135,34,22,7,0,6,17,20,10,0,36,1,1,0,,1,0,0.256136,0.0670203,0.244421,0.274201,0.309795,0.439155,0.322329,0.748949,0.183019,3.49605,0.305832,0.0667255,-0.0923305,18.476,1.10681,108.028,-0.0256049,0.307456,1.3653719741851091,-2.8175435066223145,0.369075,999,,,,,,,167,4.911764705,167,4.911764705,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Miguel Andujar","SDP",83,357,331,87,62,16,1,8,39,38,20,0,57,2,2,2,,2,1,0.261698,0.0560373,0.159918,0.350413,0.304758,0.388169,0.301488,0.692926,0.126471,3.38491,0.292385,-0.267023,-0.379262,38.8295,-3.35285,95.8525,-0.646285,1.4514,-2.4011786580085754,-5.973602294921875,0.35837,733.489990234375,,,,,,,350.5,4.222891566,350.5,4.222891566,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Pavin Smith","ARI",105,455,397,93,60,19,1,13,53,50,53,1,111,2,3,1,,3,1,0.234072,0.115597,0.24391,0.473932,0.324511,0.385575,0.312848,0.710086,0.151503,3.39345,0.289767,-0.685291,-0.735122,53.6851,-0.0766763,98.9115,-1.42041,-0.51584,-2.0073885917663574,-9.890840351581573,0.331465,999,,,,,,,474.7,4.52095238,474.7,4.52095238,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Nelson Velázquez","STL",44,189,171,39,24,7,0,7,20,22,15,0,49,1,1,0,,3,1,0.226194,0.0817086,0.258229,0.316419,0.293552,0.397827,0.300808,0.691379,0.171633,4.05261,0.271597,0.242564,-0.0171957,20.4526,-1.87924,93.7966,0.225369,0,-1.1642158925533295,-2.3249998092651367,0.286358,999,,,,,,,184.4,4.19090909,184.4,4.19090909,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Jahmai Jones","DET",31,133,116,28,18,6,1,4,18,15,13,0,32,3,1,0,,3,1,0.242662,0.0987944,0.240585,0.410643,0.330464,0.41026,0.323933,0.740724,0.167599,6.21333,0.299841,-0.00302829,0.0312066,16.8896,1.17462,107.438,0.0281783,0.151259,1.1941762864589691,-2.973740890622139,0.286279,999,,,,,,,152.4,4.916129032,152.4,4.916129032,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Jesse Winker",,50,217,185,43,29,8,0,6,25,23,27,0,48,3,2,0,,3,1,0.231373,0.123882,0.220502,0.56182,0.335313,0.37067,0.314505,0.705984,0.139297,3.64599,0.27935,-0.738692,-0.271566,25.8957,0.255488,100.757,-1.01026,0.386016,-0.816150352358818,-3.738983631134033,0.285358,999,,,,,,,228.3,4.566,228.3,4.566,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Masataka Yoshida","BOS",40,175,157,42,29,9,0,4,20,20,14,0,26,3,1,1,,2,0,0.266964,0.0780614,0.149663,0.521581,0.334885,0.409489,0.325568,0.744374,0.142526,3.72755,0.294067,-0.217362,-0.00356641,22.4555,1.77786,104.619,-0.220928,0.150069,0.7318236231803894,-4.024930700659752,0.279324,747.3300170898438,,,,,,,196.7,4.9175,196.7,4.9175,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Justyn-Henry Malloy","TBR",23,98,83,19,12,4,0,3,11,10,13,0,27,1,1,0,,1,0,0.227888,0.127592,0.273394,0.466696,0.334336,0.37006,0.313942,0.704396,0.142172,2.62337,0.299186,-0.00279063,-0.124433,11.65,0.0705344,99.9242,-0.127223,0.142495,-0.13598112110048532,-1.3075046986341476,0.197414,999,,,,,,,107.1,4.656521739,107.1,4.656521739,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Randal Grichuk","NYY",29,126,115,27,17,6,0,5,14,16,8,0,27,1,1,0,,0,0,0.236939,0.0654057,0.216105,0.302658,0.292365,0.407614,0.303076,0.699978,0.170675,2.82448,0.269852,0.0438592,-0.237574,13.867,-1.02084,94.4499,-0.193715,-0.469139,-1.0179373621940613,-1.9191387295722961,0.143201,999,,,,,,,127.6,4.4,127.6,4.4,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
