Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mat Nelson",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.190201,0.0857774,0.30457,0.281635,0.2801,0.309244,0.266291,0.589343,0.119043,2.45883,0.257338,,-0.00107868,0.08019,-0.0379678,63.1232,-0.00107868,0.014259,-0.04478537931572646,0.01425904966890812,0.000280737,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mat Nelson","sa3017328",680756
"Victor Izturis","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19225,0.100888,0.291498,0.346101,0.279006,0.282398,0.255776,0.561404,0.0901474,2.52022,0.26506,,-0.00108439,0.0716523,-0.0465055,61.9226,-0.00108439,0.014259,-0.045962996780872345,0.01425904966890812,0.00027772,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Victor Izturis","sa3018428",703196
"Nicolas Deschamps",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.185279,0.0899429,0.348468,0.258109,0.274463,0.29239,0.257241,0.566853,0.107111,3.87735,0.27909,,-0.00167908,0.0728421,-0.0453156,62.3513,-0.00167908,0.014259,-0.04605250433087349,0.01425904966890812,0.000268562,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nicolas Deschamps","sa3017732",683324
"Derek Berg","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19745,0.0855893,0.360455,0.237448,0.274741,0.310854,0.262204,0.585595,0.113404,4.80213,0.304322,,-0.00146603,0.0768719,-0.0412858,63.3201,-0.00146603,0.014259,-0.04493923985864967,0.01425904966890812,0.000264995,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Derek Berg","sa3025263",815074
"Sebastian Baquera","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20007,0.0625266,0.299562,0.208726,0.263273,0.309286,0.255152,0.57256,0.109216,3.73732,0.271413,,-0.00096885,0.0711461,-0.0470116,61.7141,-0.00096885,0.014259,-0.0460932768182829,0.01425904966890812,0.000264391,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sebastian Baquera","sa3023707",802398
"Edward Duran","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218582,0.0638458,0.246773,0.258723,0.276243,0.314804,0.262798,0.591048,0.0962224,3.25897,0.281607,,-0.00247105,0.0773536,-0.0408042,66.179,-0.00247105,0.0104961,-0.04233299847692251,0.010496087372303009,0.000264116,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Edward Duran","sa3016719",698927
"Wade Stauss",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.184931,0.0873859,0.333654,0.261906,0.278847,0.280475,0.256325,0.559322,0.0955444,2.99427,0.273788,,-0.00149802,0.0720983,-0.0460594,63.3241,-0.00149802,0.014259,-0.04496659932192415,0.01425904966890812,0.000262196,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wade Stauss","sa3017000",702328
"Chris Okey",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215014,0.0491934,0.264117,0.186256,0.260328,0.328772,0.258643,0.5891,0.113758,3.9744,0.275601,,-0.00145307,0.0739805,-0.0441772,63.2733,-0.00145307,0.014259,-0.04498182644601911,0.01425904966890812,0.000260638,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chris Okey","19245",608360
"Matthew Wood","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212344,0.0997155,0.212361,0.469556,0.300606,0.307369,0.27546,0.607975,0.095025,2.64935,0.260968,,-0.00186068,0.0876344,-0.0305233,75.039,-0.00186068,0.000657342,-0.03144467587117106,0.0006573420250788331,0.000254033,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Matthew Wood","sa3019924",687783
"Oswaldo Linares","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.192203,0.0908851,0.294955,0.308132,0.272689,0.288843,0.254192,0.561531,0.0966398,2.45199,0.264103,,-0.00173974,0.0703666,-0.0477911,63.4536,-0.00173974,0.014259,-0.04505477624479681,0.01425904966890812,0.000253174,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Oswaldo Linares","sa3015593",692021
