Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Pirela","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.182697,0.0410401,0.368273,0.11144,0.233852,0.295087,0.234029,0.528939,0.11239,5.32231,0.276367,,-0.00199399,0.0539963,-0.0641614,46.9424,-0.00199399,0.00213886,-0.0645285111386329,0.002138857962563634,-0.00286181,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Pirela","sa3021191",808141
"Erick Alvarez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20557,0.0614227,0.273361,0.224694,0.256893,0.304149,0.248487,0.561042,0.0985791,3.19008,0.272948,,-0.00119808,0.0657347,-0.052423,57.1227,-0.00119808,-0.0106943,-0.05173394887242466,-0.010694287717342377,-0.00286576,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Erick Alvarez","sa3018601",801248
"Aldalay Kolokie","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217958,0.0730454,0.257951,0.283175,0.283661,0.327793,0.271809,0.611454,0.109835,3.21178,0.283148,,-0.00100797,0.0846698,-0.0334879,58.1301,-0.00100797,-0.0106943,-0.05063244036864489,-0.010694287717342377,-0.00287053,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Aldalay Kolokie","sa3021321",813985
"Anielson Buten","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.197661,0.0477578,0.342187,0.139566,0.242423,0.306074,0.241321,0.548498,0.108413,5.54211,0.287952,,0.000250898,0.0599167,-0.058241,46.0179,0.000250898,0.00213886,-0.06372901110444218,0.002138857962563634,-0.00289748,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Anielson Buten","sa3021137",808004
"Nelson Beltran",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.172387,0.0886578,0.352548,0.251478,0.263432,0.246047,0.236335,0.509479,0.0736601,3.29363,0.269922,,-0.00174859,0.0558679,-0.0622898,47.0581,-0.00174859,0.00213886,-0.06432120117824525,0.002138857962563634,-0.00289934,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nelson Beltran","sa3008874",683485
"Justin Boyd",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.188152,0.0847006,0.334419,0.253277,0.263944,0.283114,0.247276,0.547058,0.0949623,3.44676,0.277153,,-0.000344979,0.0647513,-0.0534064,56.0675,-0.000344979,-0.0106943,-0.052124521491350606,-0.010694287717342377,-0.00290572,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Justin Boyd","sa3020123",687628
"Jose Meza","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.184367,0.0925736,0.309767,0.298849,0.272267,0.288473,0.254646,0.560741,0.104107,3.94803,0.257415,,-0.0042464,0.0707349,-0.0474228,60.5349,-0.0042464,-0.0106943,-0.05102072190493345,-0.010694287717342377,-0.00291026,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Meza","sa3015558",691561
"Clayton Gray","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211356,0.0911674,0.283092,0.322042,0.287946,0.314657,0.27027,0.602603,0.103301,3.91224,0.286825,,-0.000149697,0.0834205,-0.0347372,57.0761,-0.000149697,-0.0106943,-0.05102342371537816,-0.010694287717342377,-0.00291053,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Clayton Gray","sa3067153",694732
"George Feliz","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.174894,0.0514979,0.383791,0.134182,0.22241,0.283392,0.223548,0.505802,0.108497,4.21689,0.265325,,-0.000299782,0.0454868,-0.0726709,45.0694,-0.000299782,0.00213886,-0.06504187744576484,0.002138857962563634,-0.00291434,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"George Feliz","sa3015596",692031
"Cole McConnell","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.192648,0.079717,0.324304,0.24581,0.268995,0.287731,0.251753,0.556725,0.0950827,2.38854,0.27805,,-0.0024501,0.0683866,-0.0497711,57.7101,-0.0024501,-0.0106943,-0.05229366384446621,-0.010694287717342377,-0.00292303,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cole McConnell","sa3037490",823277
"Enmanuel Terrero",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204121,0.070554,0.313028,0.225392,0.262041,0.30795,0.252977,0.569991,0.103829,5.43675,0.286324,,-0.000240907,0.0693803,-0.0487774,56.9993,-0.000240907,-0.0106943,-0.05120566465484444,-0.010694287717342377,-0.00292918,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Enmanuel Terrero","sa3015591",691927
"Spence Coffman",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.203675,0.0615895,0.260412,0.236508,0.255154,0.287074,0.241799,0.542228,0.0833993,4.21339,0.265908,,0.00172669,0.0603045,-0.0578532,54.9638,0.00172669,-0.0106943,-0.05165048781782389,-0.010694287717342377,-0.00297469,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Spence Coffman","sa3020285",806310
"Randy De Jesus","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.193566,0.0539032,0.368751,0.146178,0.243609,0.332266,0.252164,0.575875,0.1387,1.98505,0.277108,,-0.00224766,0.0687195,-0.0494382,57.0717,-0.00224766,-0.0106943,-0.0528437034226954,-0.010694287717342377,-0.0029793,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Randy De Jesus","sa3018426",703194
"Mairoshendrick Martinus","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.190609,0.0457753,0.350412,0.130633,0.230307,0.302576,0.233631,0.532883,0.111967,4.65318,0.273983,,0.000719918,0.0536731,-0.0644846,46.1393,0.000719918,0.000712953,-0.06311620998894796,0.0007129529840312898,-0.00298067,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mairoshendrick Martinus","sa3018505",800302
"Jose Contreras",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202131,0.0532516,0.313035,0.170114,0.254986,0.312472,0.250907,0.567458,0.110342,4.05762,0.281297,,-0.00165477,0.0676992,-0.0504585,56.5019,-0.00165477,-0.0106943,-0.05292239866685122,-0.010694287717342377,-0.00298735,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Contreras","sa3018567",800451
"Carlos Monteverde","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196756,0.0952946,0.317466,0.300172,0.279196,0.295452,0.259883,0.574648,0.0986961,2.62621,0.281829,,-0.00121392,0.074987,-0.0431707,63.1425,-0.00121392,-0.0178238,-0.04489774163812399,-0.01782381348311901,-0.00301324,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Monteverde","sa3021224",808272
"Nomar Fana",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.184767,0.0875379,0.355826,0.246013,0.256764,0.297926,0.248152,0.55469,0.113159,4.07373,0.273073,,-0.000489692,0.065463,-0.0526947,55.236,-0.000489692,-0.0106943,-0.0532492944621481,-0.010694287717342377,-0.0030208,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nomar Fana","sa3015691",694049
