Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jimmy Crooks","STL",28.4228,104.833,95.3829,22.58,15.7125,4.47526,0.165707,2.22656,10.5058,10.7606,7.20572,0.170824,28.1643,1.24186,0.830428,0.172259,2.10436,0.140848,0.0905808,0.236731,0.0687351,0.268659,0.255846,0.296459,0.357154,0.287376,0.653613,0.120424,2.39758,0.309218,0.0315612,-0.167294,10.2012,-2.18565,82.1208,-0.135733,2.00835,-2.3510316014289856,4.201464653015137,0.552328,540.8099975585938,2.57787,1.1508,1.70154,2.57787,-1.1508,2.73128,88.2,3.15,88.2,3.15,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"Nick Fortes","TBR",87.181,300.715,274.205,62.0719,43.2656,11.0628,0.834562,6.90891,28.5031,29.4709,16.5506,0.131932,54.1063,5.11514,2.10636,2.73744,6.77613,2.18149,0.766734,0.22637,0.0550376,0.179926,0.305891,0.28102,0.348391,0.276902,0.629411,0.122021,3.65361,0.256219,0.18553,-0.305478,26.7049,-8.82681,74.9257,-0.119949,-2.55727,-9.031821675598621,4.169656753540039,0.543823,611.8400268554688,1.95619,-0.0151397,0.912579,1.95619,0.0151397,3.78323,243.6,2.8,243.6,2.8,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Luis Campusano","SDP",87.2987,330.034,297.807,69.8395,47.1536,12.723,0.697404,9.2655,35.4059,36.8746,27.2634,0.163399,72.4583,2.4128,2.02245,0.529082,11.0024,1.05604,0.163702,0.234513,0.0826077,0.219548,0.376263,0.302015,0.375256,0.297567,0.677271,0.140743,2.86101,0.277728,0.0127216,-0.361957,34.8461,-4.15007,89.1214,-0.349235,0.372411,-4.592657506465912,-1.3677259981632233,0.532987,667.030029296875,2.11987,0.241258,0.711437,2.11987,-0.241258,4.05142,310.9,3.573563218,310.9,3.573563218,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Austin Wynns","ATH",41.7346,151.392,138.195,31.3626,21.0971,5.94623,0.0861739,4.23305,15.6435,16.1764,9.6027,0.0627489,41.4838,1.52869,0.932918,1.13351,2.85691,0.844199,0.233372,0.226945,0.0634292,0.274015,0.231481,0.282805,0.363113,0.283112,0.645918,0.136168,2.80076,0.290433,-0.0991589,-0.139078,14.2076,-3.68054,79.1913,-0.238237,0.800154,-3.961596578359604,4.02041757106781,0.530244,728.7100219726562,2.20732,1.61648,1.4606,2.20732,-1.61648,3.05254,128.5,3.059523809,128.5,3.059523809,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Jose Trevino","CIN",71.1392,262.66,242.493,57.2706,40.1906,10.6025,0.135914,6.34163,25.6685,26.9127,15.3525,0.0935584,41.5462,1.59221,2.09855,1.12309,7.32424,1.17166,0.228402,0.236174,0.0584502,0.158175,0.369529,0.283767,0.359473,0.281419,0.64324,0.123299,2.54751,0.258912,-0.26038,-0.235774,24.2887,-6.74654,73.4861,-0.496154,-0.321388,-8.750087946653366,5.167747348546982,0.527565,700.4199829101562,2.03247,-0.282945,1.09521,2.03247,0.282945,3.53972,218.4,3.076056338,218.4,3.076056338,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Connor Wong","BOS",59.2885,221.597,201.416,46.7975,31.7011,9.78861,0.791505,4.5163,23.1386,21.0129,14.7471,0.123361,54.4071,2.57905,1.74812,1.10672,4.3281,3.10674,1.26498,0.232342,0.066549,0.245523,0.27105,0.290822,0.356068,0.284336,0.646891,0.123726,4.2907,0.293129,-0.0266107,-0.219529,21.0164,-5.16706,76.216,-0.246139,-0.648378,-6.45800755918026,3.9263485074043274,0.521319,639.6799926757812,2.16261,1.64813,1.2707,2.16261,-1.64813,3.30574,200.8,3.40338983,200.8,3.40338983,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"James McCann","ARI",54.2185,202.118,185.113,43.9094,29.6697,8.40016,0.251627,5.58793,21.6557,24.152,11.8134,0.104385,52.0453,2.52374,1.45966,1.20884,3.94929,1.24694,0.410239,0.237204,0.0584478,0.2575,0.226982,0.289915,0.375861,0.29083,0.665776,0.138657,3.15311,0.297207,-0.344045,-0.208442,20.2346,-3.6472,83.8286,-0.552486,-0.301812,-4.426364243030548,2.5861720144748688,0.499728,683.2899780273438,2.61133,1.95422,1.2599,2.61133,-1.95422,3.32013,187.9,3.479629629,187.9,3.479629629,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Travis d'Arnaud","LAA",62.431,231.234,211.684,46.1794,28.9945,9.52899,0.163648,7.49233,23.0919,25.8871,14.563,0,66.1349,2.86548,1.7026,0.41915,4.49083,0.585608,0.194124,0.218153,0.0629795,0.286009,0.220201,0.27558,0.370896,0.282384,0.646476,0.152743,2.43815,0.276813,-0.358587,-0.268845,21.5639,-5.75821,77.8894,-0.627432,-0.884925,-6.653387069702148,3.3073474168777466,0.471933,744.9400024414062,1.28069,0.711367,1.0494,1.28069,-0.711367,3.6008,196.3,3.166129032,196.3,3.166129032,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Reese McGuire",,46.5894,170.21,155.794,35.0236,23.7018,6.46642,0.202439,4.65289,17.0905,17.9181,10.5126,0.163985,39.3901,1.47694,1.32258,1.10389,3.21829,1.62114,0.476629,0.224807,0.0617624,0.231421,0.266883,0.27801,0.35851,0.278399,0.63652,0.133702,3.43774,0.268593,-0.235959,-0.105499,15.3224,-4.78919,75.9543,-0.341458,0.284073,-5.178796827793121,3.8789325058460236,0.456392,999,2.35831,0.994582,1.39479,2.35831,-0.994582,3.14029,144.2,3.068085106,144.2,3.068085106,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Hunter Feduccia","TBR",70.632,250.892,221.511,47.4067,32.3235,9.84423,0.80051,4.43845,23.9771,23.361,25.4706,0.275341,64.4147,1.35163,2.08208,0.476158,5.07821,1.64729,0.272857,0.214015,0.10152,0.256743,0.395415,0.296423,0.325795,0.27807,0.622218,0.11178,3.55351,0.27768,-0.285138,-0.170925,22.5183,-7.12649,75.7279,-0.456063,-1.92876,-7.653515189886093,3.521239161491394,0.445978,750.5499877929688,2.5256,1.36705,1.03346,2.5256,-1.36705,3.62205,195.3,2.750704225,195.3,2.750704225,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
