Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yoniel Curet","PHI",0.48279,0.922798,0.419528,4.74194,6.05841,1.57827,0,0.335337,0,11.9221,52.7643,11.2615,6.82777,6.28155,1.62935,6.01111,0.170322,0.798374,11.2786,8.51421,4.53778,1.87629,1.22999,0.213754,0.113924,0.0998307466506958,0.245055,1.44879,0.291469,0.696716,,,4.73323,0.0410295,0.0122801,999,1.65955,1.41307,1.27028,1.65955,-1.41307,3.30629,36.600000000000016,3.050000000000001,35,2.9166666666666665,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Jackson Jobe","DET",0.416736,0.260536,0.411403,4.38785,1.37659,1.11709,0,0.022324,0,5.77478,25.0812,5.19734,3.06025,2.81543,0.700063,2.87657,0,0.202711,4.44508,6.92766,4.48314,1.54527,1.09105,0.177227,0.11469,0.06253688782453537,0.236222,1.39813,0.266793,0.706765,,,4.77131,0.0374969,0.0702459,999,0.791636,0.0653311,1.40571,0.791636,-0.0653311,3.12573,18.100000000000005,3.0166666666666675,16,2.6666666666666665,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
"Duncan Davitt","CHW",1.10286,2.01043,1.08775,4.70475,15.2275,3.8824,0,1.82229,0,31.7386,137.101,32.5135,18.0341,16.5914,5.22687,10.7273,0.406735,1.50054,24.7223,7.01042,3.04189,2.30463,1.48216,0.180323,0.0782436,0.102078877389431,0.260373,1.3624,0.287458,0.701683,,,4.87397,0.0374533,0.0774908,999,1.1463,-0.0244877,0.990338,1.1463,0.0244877,3.67955,108.50000000000001,3.3906250000000004,114,3.5625,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Brody Hopkins","TBR",0.273531,0.622117,0.3218,4.87442,1.29215,1.29215,0,0,0,6.7087,29.64,6.59027,3.9494,3.63345,0.97497,3.04734,0.0484331,0.480017,5.62885,7.55133,4.08813,1.84714,1.30796,0.189907,0.102812,0.08709560334682465,0.252379,1.43658,0.287835,0.687592,,,4.9237,0.0310902,0.036766,999,1.50408,1.27716,1.37953,1.50408,-1.27716,3.16063,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Brody Hopkins","sa3023515",811315
"Alan Rangel","PHI",1.29689,1.2592,1.07411,4.67264,13.6029,2.86877,0.368332,0.601106,0.227872,28.8517,123.805,28.9251,16.2818,14.9793,5.02828,9.96622,0.281868,0.955218,23.5291,7.33968,3.10886,2.36089,1.56852,0.19005,0.0804993,0.10955068469047546,0.256238,1.34797,0.283386,0.709836,,,4.90535,0.0237519,0.124506,999,1.56503,0.580504,1.02611,1.56503,-0.580504,3.63185,96.70000000000002,3.33448275862069,99,3.413793103448276,,,,,,,,,,,,,,,,,,,"Alan Rangel","19524",660604
"Tanner McDougal","CHW",0.593096,1.27167,0.838782,4.80364,7.2418,2.48703,0,0.335861,0,18.5143,82.0296,18.4312,10.7411,9.88179,2.72241,8.7888,0.223428,0.932961,15.8798,7.71935,4.27233,1.80682,1.32339,0.193586,0.107142,0.08644463121891022,0.254899,1.47022,0.292499,0.703968,,,4.90658,0.0200778,0.0193349,999,1.48526,0.0467661,1.14961,1.48526,-0.0467661,3.46719,58.89999999999999,3.0999999999999996,58,3.0526315789473686,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
"Jack Kochanowicz","LAA",1.60952,2.3081,1.06313,4.83244,21.6785,4.01632,0,0.680397,0,41.3426,184.128,45.0942,24.1287,22.1984,5.43051,15.915,1.05489,2.81223,26.2526,5.71502,3.46459,1.64955,1.18219,0.142578,0.0864343,0.05614367127418518,0.272635,1.4757,0.296622,0.690563,,,4.93166,0.0177613,-0.0480261,747.22998046875,3.31168,-1.50222,0.778429,3.31168,1.50222,3.96209,123.90000000000003,3.021951219512196,139,3.3902439024390243,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Jared Lyons","CIN",0.134656,0.641276,0.265568,5.42451,1.24835,1.24835,0,0,0,6.45965,28.6075,6.82872,4.23194,3.89338,1.17106,2.79488,0.046952,0.186334,5.02764,7.00483,3.89401,1.79887,1.63159,0.175745,0.0976975,0.07804777473211288,0.266473,1.4898,0.291218,0.675299,,,5.3198,0.0175842,-0.00108014,999,1.40426,1.53448,1.37411,1.40426,-1.53448,3.16785,14.90000000000001,2.4833333333333347,18,3,,,,,,,,,,,,,,,,,,,"Jared Lyons","sa3020483",805723
"Troy Watson","DET",0.118462,0.652634,0.374994,5.20189,1.31804,1.31804,0,0,0,6.76892,30.1888,7.31588,4.25256,3.91235,1.09948,2.96054,0.0513781,0.214785,4.64724,6.179,3.93635,1.56973,1.46188,0.153939,0.0980676,0.055871814489364624,0.270824,1.51818,0.292307,0.689454,,,5.28094,0.00711283,0.0325618,999,1.27046,0.736846,1.37665,1.27046,-0.736846,3.16446,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Troy Watson","sa3007249",681890
"Jagger Haynes","SDP",0.554806,0.948027,0.789816,5.09264,2.41616,2.41616,0,0,0,13.9148,62.6102,14.0452,8.55833,7.87367,2.12687,7.42252,0.100592,0.650498,10.7404,6.94684,4.80084,1.447,1.37565,0.171544,0.118551,0.05299282819032669,0.257534,1.5428,0.286018,0.698179,,,5.31897,0.00603376,-0.0181434,999,1.80369,0.614757,1.20248,1.80369,-0.614757,3.39669,40.6,2.9,42,3,,,,,,,,,,,,,,,,,,,"Jagger Haynes","sa3020876",695247
"Wilber Dotel","PIT",1.24571,1.41667,0.759363,4.90056,11.5126,2.49531,0,0.788192,0,22.7908,100.482,23.3813,13.4889,12.4098,3.23544,9.54689,0.342972,1.23232,17.6468,6.96865,3.77003,1.84844,1.27766,0.175622,0.0950112,0.08061086386442184,0.260654,1.4448,0.292731,0.684517,,,4.85095,-0.0102318,0.0538163,999,1.33559,1.8067,1.04737,1.33559,-1.8067,3.60351,80.50000000000001,3.5000000000000004,83,3.608695652173913,,,,,,,,,,,,,,,,,,,"Wilber Dotel","sa3015163",696062
"Gunnar Hoglund","ATH",2.07615,2.58646,1.90253,4.93161,15.7441,5.95741,0,0.75846,0,42.7961,184.26,44.1424,25.4896,23.4504,7.59771,13.8772,0.377554,1.70387,32.6927,6.87527,2.91836,2.35587,1.5978,0.177427,0.0753129,0.10211426764726639,0.261695,1.35572,0.284641,0.686536,,,5.00745,-0.0131982,0.0691095,999,1.17997,-1.77834,0.755545,1.17997,1.77834,3.99261,127.39999999999998,2.9627906976744183,133,3.0930232558139537,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
"Chayce McDermott","BAL",0.565474,1.46805,0.375256,4.89168,8.36153,2.10556,0,0.46794,0,16.6151,74.4556,15.9262,9.81588,9.03061,2.5393,9.27579,0.161071,0.903823,15.7334,8.52245,5.02448,1.69618,1.37548,0.211313,0.124581,0.08673156052827835,0.247778,1.51682,0.290999,0.710774,,,5.06609,-0.014771,-0.0339984,999,3.45252,-1.70722,1.15055,3.45252,1.70722,3.46593,49.300000000000004,2.9000000000000004,48,2.823529411764706,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Nestor Cortes",,1.16937,0.790075,0.925638,4.50442,2.86068,2.42942,0,0,0,12.3218,51.4964,11.1403,6.70321,6.16695,2.76649,3.91572,0,0.5839,10.4702,7.64755,2.86009,2.67389,2.02068,0.203319,0.0760387,0.12728016823530197,0.237044,1.2219,0.248038,0.746924,,,5.44996,-0.0222063,0.036864,999,0.919729,2.73941,1.29894,0.919729,-2.73941,3.26808,28.30000000000001,2.3583333333333343,26,2.1666666666666665,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Carson Palmquist","COL",0.612153,1.52853,0.47871,5.64562,13.9213,3.45382,0,1.03093,0,30.0655,135.199,30.8835,20.4998,18.8598,5.36039,15.0449,0.332689,1.78015,26.4257,7.91042,4.50363,1.75645,1.60461,0.195457,0.111279,0.08417762815952301,0.260897,1.52761,0.294765,0.661792,,,5.37388,-0.032053,-0.000470848,999,1.85294,-2.65977,0.835367,1.85294,2.65977,3.88618,84.9,2.83,90,3,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Riley Cornelio","WSN",0.561078,1.30974,0.763144,5.16672,7.23746,2.48636,0,0.341936,0,18.5208,82.2907,19.3026,11.557,10.6324,2.88127,8.35617,0.250524,0.736568,13.3333,6.47921,4.06061,1.59563,1.40013,0.162027,0.101545,0.0604824498295784,0.263704,1.49339,0.288177,0.681559,,,5.19057,-0.0378426,-0.0671888,999,1.13873,0.489423,1.1351,1.13873,-0.489423,3.48654,53.29999999999999,2.8052631578947365,55,2.8947368421052633,,,,,,,,,,,,,,,,,,,"Riley Cornelio","sa3020830",683000
"Triston McKenzie","SDP",1.10316,1.45311,0.737988,5.07191,11.1495,2.75823,0,0.722473,0,23.6397,104.196,22.7008,14.4805,13.322,4.19411,11.9372,0.134291,0.767054,21.5286,8.19626,4.54467,1.80349,1.59676,0.206615,0.114564,0.09205097705125809,0.248117,1.46524,0.281386,0.700735,,,5.23242,-0.105309,-0.0257169,746.5499877929688,1.3992,0.799576,0.990813,1.3992,-0.799576,3.67892,77.60000000000004,3.2333333333333347,77,3.2083333333333335,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
