Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",16,7,23,2.63019,32,32,0,0,,205,817,159,65,60,20,45,,8,247,10.8905,1.994,5.46164,0.895965,0.302889,0.0554574,0.24743108823895454,0.20825,0.99939,0.279647,0.790911,,,2.78902,5.93291,6.52127,5.840000152587891,,,,,,,1192.6,5.817560975609756,1100,5.365853658536586,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",16,8,22,2.75458,32,32,0,0,,198,805,158,66,61,18,54,,8,237,10.76,2.43674,4.41575,0.81572,0.294754,0.0667506,0.22800305485725403,0.212936,1.06817,0.287464,0.779663,,,2.85598,5.57112,6.38442,9.609999656677246,,,,,,,1121,5.661616161616162,1044,5.2727272727272725,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Garrett Crochet","BOS",15,8,21,2.96578,32,32,0,0,,197,793,161,71,65,19,52,,8,240,10.9451,2.38161,4.59568,0.880835,0.302866,0.0659023,0.23696336895227432,0.219588,1.07947,0.299138,0.763488,,,2.88897,5.55081,5.66662,10.100000381469727,,,,,,,1105.5,5.611675126903553,1038,5.269035532994923,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Cristopher Sánchez","PHI",15,9,21,3.2138,32,32,0,0,,204,833,180,79,73,19,53,,8,205,9.0814,2.33608,3.88744,0.818186,0.246437,0.0633931,0.1830441877245903,0.233147,1.14425,0.294581,0.741642,,,3.1988,5.02301,5.34851,27.579999923706055,,,,,,,1034.9,5.073039215686275,1000,4.901960784313726,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Logan Webb","SFG",14,9,20,3.41292,32,32,0,0,,205,852,197,85,78,18,48,,8,200,8.79406,2.12267,4.14293,0.783522,0.234694,0.0566494,0.17804477363824844,0.248071,1.20019,0.310742,0.728926,,,3.14071,4.30756,3.97603,56.41999816894531,,,,,,,1015.3999999999999,4.953170731707316,1023,4.990243902439024,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Hunter Greene","CIN",14,8,20,3.13194,31,31,0,0,,183,764,139,69,64,24,64,,8,235,11.5582,3.15762,3.66043,1.20262,0.307285,0.0839476,0.22333715856075287,0.200819,1.11083,0.264672,0.791059,,,3.48854,4.2132,5.14751,46.7400016784668,,,,,,,951.6,5.2,857,4.683060109289618,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Hunter Brown","HOU",13,9,19,3.33514,31,31,0,0,,183,765,156,74,68,19,62,,8,202,9.96028,3.04502,3.27101,0.946571,0.264458,0.080849,0.18360864371061325,0.22439,1.19163,0.288753,0.753445,,,3.43515,3.86196,3.99817,38.650001525878906,,,,,,,908.9,4.966666666666667,862,4.7103825136612025,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Cole Ragans","KCR",12,9,17,3.51365,29,29,0,0,,173,714,146,74,68,19,62,,8,204,10.5937,3.20881,3.30146,1.00756,0.285152,0.0863716,0.19878048449754715,0.225874,1.19848,0.299366,0.741131,,,3.43754,3.73457,3.63812,49.029998779296875,,,,,,,864.9,4.999421965317919,816,4.716763005780347,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Chris Sale","ATL",12,8,17,3.26132,28,28,0,0,,166,675,137,66,60,19,48,,7,196,10.6061,2.58853,4.09735,1.03192,0.29032,0.0708556,0.2194644808769226,0.221509,1.11395,0.291987,0.753245,,,3.2548,3.7228,3.99542,34.709999084472656,,,,,,,865.5,5.213855421686747,810,4.879518072289157,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Max Fried","NYY",13,9,19,3.35441,31,31,0,0,,188,785,164,76,70,19,60,,8,185,8.88631,2.85464,3.11294,0.894739,0.23592,0.0757868,0.16013304144144058,0.228443,1.19097,0.282804,0.74529,,,3.5334,3.72076,3.85589,58.349998474121094,,,,,,,897.1,4.771808510638298,859,4.569148936170213,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Bryan Woo","SEA",15,9,21,3.10033,32,32,0,0,,200,821,165,75,69,25,46,,8,211,9.46468,2.06334,4.58706,1.13344,0.256748,0.0559723,0.20077605172991753,0.215045,1.0523,0.263085,0.77176,,,3.47512,3.71041,4.31108,41.349998474121094,,,,,,,1003.5,5.0175,935,4.675,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Framber Valdez",,13,9,19,3.50502,31,31,0,0,,189,789,170,80,73,17,64,,8,182,8.68375,3.05918,2.83859,0.794946,0.230596,0.081236,0.14935985207557678,0.237695,1.24328,0.296664,0.730531,,,3.50467,3.70708,3.8575,94.0999984741211,,,,,,,895.5000000000002,4.738095238095239,872,4.613756613756614,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Sonny Gray","BOS",12,10,17,3.85781,31,31,0,0,,180,752,172,84,77,21,49,,7,187,9.35199,2.4778,3.77431,1.07411,0.248453,0.0658273,0.18262559175491333,0.248264,1.23495,0.310422,0.718045,,,3.55918,3.62232,3.08719,116.61000061035156,,,,,,,832.5,4.625,833,4.627777777777778,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Jacob deGrom","TEX",13,8,18,3.27068,29,29,0,0,,174,709,141,69,63,23,48,,7,192,9.92755,2.46506,4.0273,1.16411,0.270645,0.0672026,0.20344243943691254,0.215743,1.08531,0.26974,0.761303,,,3.55441,3.6089,3.87803,47.349998474121094,,,,,,,857.1000000000003,4.925862068965519,790,4.540229885057471,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Jesús Luzardo","PHI",12,9,18,3.66818,31,31,0,0,,180,747,157,80,73,23,58,,8,200,10.0143,2.88809,3.46746,1.14067,0.267818,0.0772376,0.1905808225274086,0.230074,1.19309,0.292166,0.736402,,,3.64877,3.59475,3.58185,70.16000366210938,,,,,,,842.8999999999999,4.682777777777777,803,4.461111111111111,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Drew Rasmussen","TBR",13,9,19,3.33696,31,31,0,0,,170,713,149,69,63,18,50,,7,169,8.9432,2.62684,3.40455,0.95974,0.236659,0.0695124,0.16714616864919662,0.227746,1.17203,0.279822,0.750013,,,3.53653,3.50432,3.70382,146.4199981689453,,,,,,,816.1999999999999,4.801176470588235,783,4.605882352941176,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Yoshinobu Yamamoto","LAD",12,7,16,3.20757,26,26,0,0,,149,618,121,58,53,16,51,,6,169,10.1902,3.06093,3.32913,0.976534,0.272892,0.0819709,0.1909211054444313,0.216257,1.15441,0.279558,0.763236,,,3.43197,3.37985,3.7428,24.84000015258789,,,,,,,758.2000000000002,5.088590604026846,704,4.724832214765101,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"George Kirby","SEA",13,9,19,3.34366,31,31,0,0,,177,727,160,72,66,21,35,,7,174,8.88587,1.7806,4.99037,1.07101,0.240086,0.0481098,0.19197596609592438,0.23329,1.10208,0.283509,0.744327,,,3.4166,3.36888,3.14257,64.12999725341797,,,,,,,857.5,4.844632768361582,834,4.711864406779661,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Dylan Cease","TOR",13,10,18,3.68973,32,32,0,0,,189,797,160,85,78,23,75,,9,219,10.4055,3.55266,2.92891,1.11477,0.274717,0.0937948,0.18092209100723267,0.223826,1.23813,0.289194,0.742311,,,3.75453,3.34111,2.98357,72.87000274658203,,,,,,,885.7000000000003,4.686243386243388,832,4.402116402116402,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Logan Gilbert","SEA",13,8,18,3.16122,29,29,0,0,,167,682,139,64,59,21,40,,7,184,9.92715,2.15946,4.59706,1.11071,0.27006,0.0587463,0.21131392568349838,0.218633,1.07178,0.274766,0.76545,,,3.37234,3.28577,3.43331,37.41999816894531,,,,,,,843.1,5.048502994011976,789,4.724550898203593,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Nathan Eovaldi","TEX",12,9,17,3.63455,29,29,0,0,,176,727,159,78,71,20,49,,7,166,8.5023,2.50041,3.40036,1.03559,0.228662,0.0672464,0.1614154726266861,0.237102,1.18173,0.286586,0.725673,,,3.69896,3.26623,3.00402,146.4499969482422,,,,,,,807.0000000000001,4.585227272727273,784,4.454545454545454,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Chase Burns","CIN",7,4,15,3.06802,31,23,0,1,,130,541,102,49,44,15,44,,6,169,11.6811,3.05946,3.81803,1.05475,0.312803,0.0819279,0.2308754324913025,0.207113,1.11989,0.281937,0.78212,,,3.21315,3.18,3.4534,114.05999755859375,,,,,,,704.3,5.417692307692307,647,4.976923076923077,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Joe Ryan","MIN",12,9,17,3.64134,29,29,0,0,,171,708,151,76,69,25,42,,7,185,9.74184,2.21538,4.39736,1.32361,0.261622,0.0594953,0.2021271400153637,0.228527,1.12619,0.279608,0.743551,,,3.74153,3.15469,3.04988,64.55000305175781,,,,,,,788.3000000000001,4.609941520467837,753,4.4035087719298245,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Spencer Schwellenbach","ATL",12,8,17,3.45423,28,28,0,0,,164,678,146,69,63,19,42,,7,164,8.9646,2.28606,3.92142,1.05164,0.241427,0.0615663,0.17986062541604042,0.232244,1.14379,0.284341,0.739231,,,3.54548,3.07745,3.52533,79.12999725341797,,,,,,,781.3000000000001,4.764024390243903,754,4.597560975609756,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Pablo López","MIN",11,10,16,3.87574,29,29,0,0,,171,713,162,81,74,22,45,,7,168,8.82101,2.3724,3.71819,1.13864,0.23533,0.0632917,0.172038696706295,0.245726,1.21214,0.298536,0.716692,,,3.73369,3.07388,2.51811,137.77000427246094,,,,,,,753.6000000000001,4.4070175438596495,749,4.380116959064328,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"José Soriano","LAA",12,10,17,3.78843,31,31,0,0,,176,754,162,81,74,14,77,,8,163,8.36875,3.94613,2.12075,0.723115,0.216845,0.102249,0.11459587514400482,0.242817,1.36162,0.301904,0.721991,,,3.77874,3.06367,2.95043,340.8999938964844,,,,,,,780,4.431818181818182,769,4.369318181818182,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Zack Wheeler","PHI",10,5,14,3.09687,21,21,0,0,,126,512,100,47,43,15,35,,5,149,10.5922,2.47443,4.28064,1.10307,0.290196,0.0677927,0.22240345925092697,0.211684,1.06663,0.274176,0.771811,,,3.3213,3.00307,3.50363,148.4499969482422,,,,,,,665.9000000000001,5.284920634920636,613,4.865079365079365,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Blake Snell","LAD",11,8,15,3.50919,26,26,0,0,,152,638,120,65,59,18,68,,7,183,10.8494,4.05628,2.67473,1.04186,0.286939,0.107278,0.1796610727906227,0.212629,1.23806,0.28198,0.754833,,,3.72379,2.94611,3.16428,69.26000213623047,,,,,,,732.3999999999999,4.818421052631578,667,4.3881578947368425,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Ryan Pepiot","TBR",12,9,18,3.58352,31,31,0,0,,174,740,147,76,69,23,62,,8,187,9.67432,3.20928,3.01448,1.20739,0.252499,0.0837621,0.16873697191476822,0.219541,1.20307,0.269147,0.756641,,,3.93369,2.8759,3.20348,138.02999877929688,,,,,,,786.5000000000002,4.520114942528737,735,4.224137931034483,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Kyle Bradish","BAL",11,9,16,3.6163,28,28,0,0,,155,652,138,68,62,18,51,,7,165,9.57882,2.93118,3.26791,1.06004,0.253637,0.0776146,0.17602262645959854,0.231987,1.21353,0.291135,0.738738,,,3.64489,2.84126,2.67679,72.58000183105469,,,,,,,722.8,4.663225806451613,697,4.496774193548387,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Aaron Nola","PHI",11,10,17,4.02092,31,31,0,0,,180,754,168,88,80,26,51,,8,176,8.80379,2.55767,3.44212,1.29051,0.233273,0.0677701,0.1655026525259018,0.241338,1.21749,0.287701,0.717507,,,4.02134,2.82362,2.74618,201.8699951171875,,,,,,,750.4000000000001,4.1688888888888895,737,4.094444444444444,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Sandy Alcantara","MIA",12,10,17,3.95229,31,31,0,0,,186,789,178,89,82,21,60,,8,165,7.99384,2.90661,2.75023,1.0288,0.208924,0.075966,0.13295769691467285,0.24664,1.28107,0.292768,0.714902,,,3.9448,2.79637,2.91763,150.7100067138672,,,,,,,781.3000000000002,4.200537634408603,783,4.209677419354839,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Tyler Glasnow","LAD",10,7,14,3.44531,24,24,0,0,,138,572,111,58,53,16,52,,6,158,10.3017,3.39041,3.03848,1.0658,0.276807,0.0911003,0.18570640683174133,0.216611,1.18117,0.279925,0.751498,,,3.64926,2.79326,2.97954,114.7699966430664,,,,,,,677.8000000000001,4.911594202898551,624,4.521739130434782,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Reid Detmers","LAA",7,5,14,3.63351,34,24,0,1,,151,637,130,66,61,19,55,,7,173,10.3465,3.28479,3.1498,1.12088,0.271891,0.08632,0.18557091802358627,0.225654,1.22659,0.289713,0.746638,,,3.68468,2.7766,2.70277,351.739990234375,,,,,,,709.7,4.7,672,4.450331125827814,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Emmet Sheehan","LAD",5,4,15,3.32008,44,24,0,1,,152,638,120,61,56,21,53,,7,187,11.0552,3.10787,3.55717,1.25624,0.293047,0.0823821,0.2106650471687317,0.206872,1.13192,0.26578,0.77843,,,3.66093,2.77544,3.18494,123.58000183105469,,,,,,,752.5,4.9506578947368425,685,4.506578947368421,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Zac Gallen",,12,11,17,4.17953,32,32,0,0,,196,842,192,100,91,25,66,,9,183,8.39898,3.00882,2.79146,1.14791,0.217602,0.0779528,0.13964907824993134,0.250474,1.31366,0.298962,0.710462,,,4.06288,2.75761,2.19732,226.97000122070312,,,,,,,784.7,4.003571428571429,796,4.061224489795919,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Nick Pivetta","SDP",12,10,18,3.73354,31,31,0,0,,186,777,158,84,77,27,60,,8,200,9.67913,2.90261,3.33463,1.32331,0.256886,0.0770357,0.17984987050294876,0.222825,1.17388,0.271074,0.744592,,,3.99281,2.75547,3.01546,87.31999969482422,,,,,,,829.5000000000002,4.45967741935484,775,4.166666666666667,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Ranger Suárez","BOS",11,10,16,4.02275,29,29,0,0,,170,711,163,83,76,21,49,,7,156,8.28104,2.61836,3.16269,1.10389,0.219943,0.0695431,0.1503998041152954,0.24956,1.25183,0.298563,0.706999,,,3.88861,2.74971,2.54056,168.94000244140625,,,,,,,719.9000000000001,4.234705882352942,721,4.241176470588235,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Shohei Ohtani","LAD",10,6,14,3.05639,23,23,0,0,,115,473,88,43,39,13,40,,5,141,10.9914,3.12158,3.5211,1.03202,0.297684,0.0845428,0.21314078569412231,0.205337,1.10913,0.272516,0.77822,,,3.35388,2.72549,3.07258,1.100000023841858,,,,,,,609.3,5.298260869565217,553,4.808695652173913,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Eury Pérez","MIA",12,8,17,3.46218,28,28,0,0,,151,636,124,64,58,20,54,,7,174,10.3091,3.18466,3.23712,1.18915,0.272645,0.0842243,0.18842022866010666,0.215184,1.17222,0.271723,0.761778,,,3.75649,2.70958,3.23844,83.38999938964844,,,,,,,714.0000000000001,4.728476821192054,660,4.370860927152318,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Kevin Gausman","TOR",11,10,17,4.00091,31,31,0,0,,184,779,171,89,82,25,58,,8,179,8.79477,2.84998,3.08591,1.23228,0.230295,0.0746279,0.15566682070493698,0.240224,1.24948,0.287431,0.722204,,,4.04106,2.69473,2.24942,114.7699966430664,,,,,,,769.5000000000001,4.182065217391305,755,4.103260869565218,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Nick Lodolo","CIN",10,9,15,3.92901,28,28,0,0,,151,642,142,72,66,22,43,,6,154,9.16552,2.54599,3.59998,1.28195,0.240172,0.0667147,0.17345719784498215,0.239672,1.22122,0.288971,0.72852,,,3.92566,2.6906,2.64525,130.64999389648438,,,,,,,638.6000000000001,4.229139072847683,630,4.172185430463577,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Michael King","SDP",12,9,18,3.70101,31,31,0,0,,175,737,150,78,72,23,63,,8,183,9.40764,3.22789,2.91448,1.16035,0.24794,0.0850717,0.16286849975585938,0.225677,1.21908,0.277249,0.741334,,,3.93044,2.66794,2.95209,134.94000244140625,,,,,,,775.0999999999999,4.429142857142857,729,4.1657142857142855,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Tanner Bibee","CLE",12,10,17,3.85976,31,31,0,0,,181,768,168,85,77,24,54,,8,171,8.52313,2.70611,3.14959,1.17618,0.222971,0.0707937,0.15217741578817368,0.238676,1.23238,0.283453,0.727993,,,3.97094,2.64166,2.49998,173.4499969482422,,,,,,,763.4000000000001,4.21767955801105,749,4.138121546961326,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Jack Flaherty","DET",11,10,16,3.95866,29,29,0,0,,167,712,154,80,73,22,58,,7,179,9.64151,3.11007,3.10009,1.18556,0.251176,0.081022,0.17015358060598373,0.238841,1.27105,0.297076,0.727606,,,3.87547,2.63667,2.22306,219.77000427246094,,,,,,,727.7999999999998,4.358083832335328,712,4.263473053892215,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"MacKenzie Gore","TEX",11,10,15,4.14898,29,29,0,0,,166,696,152,83,76,21,62,,7,174,9.45659,3.39264,2.78738,1.15361,0.249904,0.0896554,0.16024841368198395,0.242586,1.29453,0.303198,0.709385,,,3.9663,2.6199,1.82945,191.16000366210938,,,,,,,715.9000000000001,4.312650602409639,698,4.204819277108434,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Grayson Rodriguez","LAA",9,7,14,3.43937,23,23,0,0,,127,532,108,53,49,15,42,,6,143,10.0832,2.97134,3.39349,1.08596,0.267641,0.0788689,0.18877176940441132,0.222579,1.17872,0.283075,0.753943,,,3.58383,2.6096,2.71317,313.32000732421875,,,,,,,616.5000000000002,4.854330708661419,582,4.582677165354331,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Cody Ponce","TOR",10,10,13,3.96,44,23,0,1,,169,715,164,81,74,21,48,,7,164,8.76,2.58,3.39535,1.14,0.229921,0.0677165,0.16220471262931824,0.249147,1.26,0.301663,0.720443,,,3.81514,2.56399,1.86185,293.2900085449219,,,,,,,732.9000000000002,4.336686390532545,739,4.372781065088757,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Freddy Peralta","NYM",12,9,17,3.51266,29,29,0,0,,167,705,134,71,65,23,63,,8,191,10.2792,3.4006,3.02276,1.23549,0.271066,0.089675,0.1813909336924553,0.211756,1.18048,0.26498,0.763127,,,3.90471,2.5625,3.16151,62.939998626708984,,,,,,,773.5000000000001,4.631736526946108,705,4.221556886227545,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Mitch Keller","PIT",11,10,16,4.15874,31,31,0,0,,179,766,179,90,83,23,54,,8,159,7.99024,2.7119,2.94636,1.13565,0.20727,0.0703477,0.13692180812358856,0.253643,1.30036,0.298435,0.708075,,,4.03366,2.53659,2.44044,347.67999267578125,,,,,,,708.3000000000003,3.9569832402234653,728,4.067039106145251,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Quinn Priester","MIL",11,9,16,3.8823,29,29,0,0,,170,730,163,80,73,20,55,,7,152,8.04838,2.91077,2.76504,1.03674,0.208169,0.0752861,0.13288291543722153,0.243856,1.28137,0.288726,0.723352,,,3.94663,2.51159,2.63708,283.32000732421875,,,,,,,706.2,4.154117647058824,708,4.1647058823529415,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Spencer Strider","ATL",11,9,15,3.85771,28,28,0,0,,158,663,137,74,68,21,57,,7,181,10.2824,3.22852,3.18487,1.21883,0.27291,0.0856894,0.18722046166658401,0.229377,1.22651,0.292323,0.731351,,,3.82005,2.50965,2.58853,102.4800033569336,,,,,,,724.7,4.586708860759494,687,4.348101265822785,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Trey Yesavage","TOR",7,5,15,3.47925,34,24,0,1,,149,629,118,63,57,18,65,,7,179,10.8132,3.94443,2.74138,1.07432,0.283947,0.103578,0.1803685873746872,0.212003,1.23236,0.278256,0.76051,,,3.74092,2.50431,2.59624,151.2899932861328,,,,,,,720.4000000000003,4.834899328859063,657,4.409395973154362,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Joe Musgrove","SDP",11,9,16,3.74425,28,28,0,0,,156,657,144,71,65,21,42,,6,151,8.68148,2.41717,3.5916,1.19536,0.2296,0.063927,0.16567303985357285,0.236301,1.18806,0.281583,0.732118,,,3.86289,2.50246,2.46868,245.22999572753906,,,,,,,679.7000000000002,4.357051282051283,665,4.262820512820513,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Gavin Williams","CLE",12,10,18,3.7526,31,31,0,0,,176,755,152,80,73,20,76,,8,183,9.36592,3.91658,2.39135,1.02391,0.242364,0.10135,0.14101365953683853,0.226907,1.29989,0.282688,0.740376,,,3.98159,2.47419,2.71186,152.89999389648438,,,,,,,775.2,4.404545454545455,734,4.170454545454546,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Yusei Kikuchi","LAA",10,11,16,4.28008,31,31,0,0,,177,743,165,92,84,25,62,,8,171,8.68945,3.14752,2.76072,1.25706,0.229757,0.0832233,0.14653336256742477,0.245082,1.28307,0.293613,0.702191,,,4.20174,2.43436,1.87395,364.1000061035156,,,,,,,705.3,3.984745762711864,692,3.9096045197740112,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Brady Singer","CIN",11,11,15,4.35119,31,31,0,0,,175,753,172,92,84,25,59,,8,162,8.32042,3.0146,2.76004,1.28755,0.214658,0.0777732,0.13688430190086365,0.250393,1.31833,0.293839,0.706842,,,4.28446,2.39538,2.21508,326.4800109863281,,,,,,,663.3,3.790285714285714,673,3.8457142857142856,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Nolan McLean","NYM",11,8,15,3.54319,26,26,0,0,,151,646,130,65,59,15,64,,7,155,9.2352,3.79059,2.43635,0.908727,0.239627,0.098355,0.14127211272716522,0.225295,1.28041,0.282227,0.746602,,,3.80061,2.38657,2.76787,95.61000061035156,,,,,,,691.9000000000001,4.582119205298014,657,4.3509933774834435,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Edward Cabrera","CHC",10,8,15,3.67223,26,26,0,0,,142,604,123,63,58,15,59,,7,154,9.78533,3.75787,2.60396,0.973942,0.25477,0.0978397,0.15693054348230362,0.228719,1.28738,0.292076,0.741037,,,3.76095,2.34361,2.5763,192.19000244140625,,,,,,,656.5,4.623239436619718,625,4.401408450704225,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Shane Bieber","TOR",9,8,13,3.93196,24,24,0,0,,143,601,138,68,62,18,39,,6,131,8.2413,2.44398,3.37208,1.11418,0.217888,0.0646154,0.153272807598114,0.247841,1.23551,0.294802,0.713935,,,3.85271,2.3312,1.86869,182.35000610351562,,,,,,,605,4.230769230769231,608,4.251748251748252,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Shane Baz","BAL",11,10,16,3.95238,29,29,0,0,,169,724,152,81,74,22,65,,8,174,9.2813,3.46769,2.67651,1.17506,0.240626,0.0899031,0.15072327852249146,0.233653,1.28589,0.285983,0.730882,,,4.06396,2.32012,2.18273,188.77000427246094,,,,,,,713.8,4.223668639053254,688,4.071005917159764,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Foster Griffin","WSN",9,10,13,3.9375,38,23,0,1,,157,666,157,74,69,19,46,,7,136,7.8125,2.625,2.97619,1.0625,0.204583,0.0687398,0.13584287464618683,0.255773,1.29167,0.301663,0.727497,,,3.93375,2.31419,2.32375,511.5199890136719,,,,,,,636.8999999999999,4.056687898089171,655,4.171974522292993,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Gerrit Cole","NYY",9,7,14,3.50297,23,23,0,0,,129,544,110,55,50,18,40,,6,142,9.88165,2.76495,3.5739,1.23877,0.260567,0.0729083,0.18765860050916672,0.220392,1.15873,0.271639,0.759412,,,3.77892,2.27827,2.32626,291.7699890136719,,,,,,,593.1999999999999,4.5984496124031,557,4.317829457364341,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Bubba Chandler","PIT",7,6,15,3.85273,38,26,0,1,,162,701,147,76,69,18,67,,8,164,9.12684,3.71393,2.45746,1.02552,0.233689,0.0950936,0.13859504461288452,0.234843,1.32373,0.289712,0.735414,,,3.96832,2.26431,2.6051,148.25999450683594,,,,,,,702.1999999999998,4.334567901234567,683,4.216049382716049,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Braxton Garrett","MIA",4,4,13,3.92261,33,23,0,1,,136,570,136,65,59,16,31,,5,121,7.99759,2.05724,3.88753,1.06488,0.212156,0.0545735,0.15758271142840385,0.255201,1.22893,0.302801,0.708083,,,3.70217,2.25821,2.00736,476.3500061035156,,,,,,,594.0000000000001,4.36764705882353,610,4.485294117647059,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Jacob Misiorowski","MIL",6,4,15,3.36845,40,24,0,1,,149,640,112,61,56,17,77,,8,187,11.3356,4.68995,2.41699,1.02787,0.292492,0.121015,0.17147720605134964,0.201045,1.27188,0.269659,0.776171,,,3.81619,2.23782,3.02193,138.89999389648438,,,,,,,725.3000000000002,4.86778523489933,647,4.342281879194631,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"David Peterson","NYM",11,10,15,4.14273,29,29,0,0,,171,736,167,86,79,18,66,,8,150,7.89531,3.46498,2.2786,0.943852,0.20417,0.089603,0.11456677317619324,0.252265,1.36015,0.301819,0.706651,,,4.03732,2.22312,1.80847,368.0299987792969,,,,,,,687.8,4.022222222222222,699,4.087719298245614,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Kris Bubic","KCR",5,5,13,4.1523,40,24,0,1,,157,662,154,79,72,18,51,,7,143,8.20552,2.93167,2.79892,1.04973,0.215752,0.0770839,0.1386677399277687,0.254223,1.30614,0.305423,0.701954,,,3.93603,2.22267,1.84895,220.47999572753906,,,,,,,655.9999999999999,4.178343949044585,667,4.248407643312102,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
