PlayerId,MLBAMID,Name,Team,NameASCII,W,L,QS,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,HBP,SO,WAR,ADP,POS
13743,608331,Max Fried,NYY,Max Fried,13.49788,8.656616,17.7328,30.20236,30.20236,0.0,0.08425840000000001,185.3136,769.97,162.5084,74.51764,68.60424,18.1588,57.02096,7.6267119999999995,179.5208,3.679428,58.349998474121094,['SP']
13774,621107,Zach Eflin,BAL,Zach Eflin,8.38086,9.289492,11.272559999999999,25.51084,25.51084,0.0,0.0,144.4776,605.9816,150.75920000000002,78.47376,71.83588,22.500279999999997,30.07232,5.429304,111.1508,1.4837379999999998,404.4200134277344,['SP']
13799,621381,Matt Strahm,KCR,Matt Strahm,3.300232,3.0370359999999996,0.0,65.57151999999999,0.1627376,1.6066159999999998,18.29256,65.88584,272.4644,57.30316,30.448520000000002,28.348640000000003,9.164508,21.05484,3.014516,69.02368,0.5355260000000001,593.7100219726562,['RP']
13932,608650,Dietrich Enns,BAL,Dietrich Enns,2.8460919999999996,2.7366759999999997,0.1443712,57.6838,0.19743080000000002,0.179906,9.535384,60.97504,259.2724,57.6344,29.8712,27.12152,7.9764040000000005,19.90844,2.744128,58.06072,0.21169280000000001,999.0,['RP']
14078,608379,Michael Wacha,KCR,Michael Wacha,9.359928,10.702639999999999,13.059000000000001,28.46232,28.46232,0.0,0.0,168.13279999999997,714.6972000000001,169.99560000000002,93.00388,85.41956,24.2902,50.65624,6.345140000000001,127.7824,1.757404,375.3200073242187,['SP']
14107,592332,Kevin Gausman,TOR,Kevin Gausman,11.067039999999999,10.007760000000001,15.75512,30.37952,30.37952,0.0,0.07811240000000001,183.06439999999998,767.7796,169.144,88.99119999999999,81.94391999999999,24.836840000000002,55.53,6.451952,178.46839999999997,2.8523579999999997,114.7699966430664,['SP']
14120,621121,Lance McCullers Jr.,HOU,Lance McCullers Jr.,4.446624,5.285856000000001,8.349704,30.86088,19.47076,0.0,0.743204,113.07644,495.234,105.19236000000001,61.92148,56.63176,14.5706,55.5838,5.855295999999999,107.52635999999998,0.8967942,646.47998046875,['SP']
14168,621244,José Berríos,TOR,Jose Berrios,4.48202,5.036916,8.91836,42.48252,18.31516,0.0,0.8773531999999999,130.778,560.096,130.5992,71.21124,65.05836,19.7748,41.719359999999995,5.9376560000000005,108.24476,1.0027076,464.8999938964844,['SP']
14212,623352,Josh Hader,HOU,Josh Hader,3.60298,3.251836,0.0,63.62736,0.0,31.916999999999998,2.293192,64.60492,263.1252,45.29428,24.215,22.229799999999997,8.093432,24.61532,2.851216,87.40236,1.0658612,50.0,['RP']
14295,593974,Wandy Peralta,SDP,Wandy Peralta,2.9849959999999998,2.629184,0.0,59.575,0.0345648,0.044723200000000005,9.92188,59.12696,254.1792,53.92324,27.50908,24.85236,5.959804,25.031399999999998,2.9789079999999997,51.46512,0.1387078,999.0,['RP']
14332,606303,Joel Payamps,ATL,Joel Payamps,2.471872,2.734676,0.0,52.59272,0.0,0.1365564,8.387456,51.98815999999999,221.9556,48.394040000000004,25.43812,23.40308,6.8405000000000005,17.2842,2.130056,50.35328,0.10196148,999.0,['RP']
14374,607192,Tyler Glasnow,LAD,Tyler Glasnow,9.52002,6.632784,12.86412,23.75224,23.75224,0.0,0.0,136.68200000000002,564.2952,109.5388,58.556200000000004,53.655680000000004,16.1514,51.08608,5.0736159999999995,157.8076,2.673264,114.7699966430664,['SP']
14542,608032,Carlos Estévez,KCR,Carlos Estevez,3.2006759999999996,3.447312,0.0,65.1484,0.0,30.738999999999997,2.0577680000000003,65.17976,278.69280000000003,61.297239999999995,34.821600000000004,31.96384,9.438568,24.18224,3.0300599999999998,58.09688,0.06582134000000002,81.83999633789062,['RP']
14706,607455,Anthony Banda,LAD,Anthony Banda,2.92826,2.508816,0.07707800000000001,55.23944,0.105406,0.021698000000000002,10.792252,55.38436,238.0428,49.43492,28.184040000000003,25.47332,7.202964000000001,24.089199999999998,2.7803519999999997,53.384519999999995,0.0615743,999.0,['RP']
14710,621242,Edwin Díaz,LAD,Edwin Diaz,3.6566919999999996,3.066644,0.0,65.7462,0.0,35.9744,2.785544,66.07032000000001,267.47159999999997,47.34028,22.97604,20.993920000000003,6.830776,24.04576,3.3390199999999997,89.5464,1.430608,27.739999771118164,['RP']
14739,621112,Paul Blackburn,NYY,Paul Blackburn,2.326112,2.540132,1.6738520000000001,51.1822,2.6776920000000004,0.022624520000000002,8.0201,63.59551999999999,268.9844,61.79912,33.77732,30.90712,8.979316,20.72912,2.790972,52.66488,0.21136416,999.0,['RP']
14771,641941,Emilio Pagán,CIN,Emilio Pagan,3.1060359999999996,3.22042,0.0,65.89016000000001,0.06881960000000001,25.618560000000002,4.04502,65.86372,275.9972,54.53196,30.42512,28.18312,10.27364,23.797960000000003,2.6736039999999996,74.3012,0.6042786,91.73999786376952,['RP']
14843,547179,Michael Lorenzen,COL,Michael Lorenzen,3.7118320000000002,4.78324,9.749276,24.80036,24.80036,0.0,0.03880024000000001,147.11599999999999,634.3496,154.314,90.78980000000001,83.04664,23.11288,54.15308,6.528752000000001,113.6928,1.2160212000000001,698.4500122070312,['SP']
14874,594580,Sam Moll,CIN,Sam Moll,1.848344,1.771868,0.0,41.48776,0.0,0.016593840000000002,1.8646319999999998,40.62216,176.1404,37.60452,20.41016,18.58536,4.92234,17.30816,1.949356,39.8634,0.11425524,999.0,['RP']
14932,594902,Ben Lively,CLE,Ben Lively,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.94822,21.0,5.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0274423,999.0,['SP']
14986,606149,Giovanny Gallegos,LAD,Giovanny Gallegos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9822649999999999,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.00284542,999.0,['RP']
15009,640448,Kyle Finnegan,DET,Kyle Finnegan,3.40366,3.504616,0.0,63.411,0.0,4.353568,13.161480000000001,63.55356,268.2348,56.604800000000004,29.144599999999997,26.40504,7.019204,23.62296,2.612068,62.13668,0.4286274,388.0,['RP']
15042,641835,Tim Mayza,PHI,Tim Mayza,1.5361056,1.5726768,0.0,31.269399999999997,0.0,0.0,1.363528,31.31948,134.9848,30.70516,15.3142,14.20908,3.7972479999999997,10.88812,1.177688,27.2132,0.05956422,999.0,['RP']
15046,641627,Trevor Gott,WSN,Trevor Gott,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8748470000000002,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00131464,999.0,['RP']
15094,642239,Rob Zastryzny,MIL,Rob Zastryzny,2.7237,1.8863400000000001,0.0,48.84548,0.15710280000000001,0.0177246,3.672748,48.12044,205.4572,43.8138,23.12624,21.22816,6.582336,18.09984,2.013308,44.23724,0.05965442,999.0,['RP']
15100,621294,Ben Heller,CHC,Ben Heller,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.198,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00826699,999.0,['RP']
15130,623454,Drew Anderson,DET,Drew Anderson,3.3158719999999997,3.3293239999999997,6.355448000000001,35.48924,12.55148,0.0,1.01696,95.3516,408.0424,86.23972,47.8724,44.04259999999999,11.719919999999998,40.17084,4.81284,93.58959999999999,0.909986,606.47998046875,['SP']
15145,623437,Justin Topa,MIN,Justin Topa,2.780048,3.2195,0.0,62.83752,0.0487936,8.00072,11.54876,62.883039999999994,269.6132,62.253879999999995,30.759999999999998,27.9872,6.575608000000001,21.1358,3.0420879999999997,53.29336,0.41915559999999996,621.0,['RP']
15256,642121,Cole Sulser,TBR,Cole Sulser,2.86746,2.429188,0.0,52.00108,0.0716556,0.006191200000000001,7.623564,53.20692,227.53199999999998,49.07336,25.80236,23.7862,6.958976,18.72244,2.533912,49.31172,0.12737104,999.0,['RP']
15290,643493,Austin Pruitt,ATH,Austin Pruitt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.36666,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.00824022,999.0,['RP']
15369,643361,Kevin Herget,NYM,Kevin Herget,0.0571348,0.0118594,0.0,2.734392,0.0,0.01535596,0.161068,4.140108000000001,17.476599999999998,3.6515440000000003,1.9772159999999999,1.8670360000000001,0.511872,1.181468,0.012478280000000001,2.531108,-0.0202276452,999.0,['RP']
15440,571510,Matthew Boyd,CHC,Matthew Boyd,10.68,9.517884,13.77948,28.02192,28.02192,0.0,0.0,165.4616,694.3679999999999,153.6968,80.91212,74.36716,23.28592,49.00364,6.8864920000000005,149.714,2.139222,225.2899932861328,['SP']
15454,601713,Nick Pivetta,SDP,Nick Pivetta,11.571,9.627040000000001,16.32464,30.287039999999998,30.287039999999998,0.0,0.0,181.27839999999998,751.1808,154.338,83.56208,76.70912,27.007559999999998,56.76364,6.715512,195.8804,2.73233,87.31999969482422,['SP']
15488,622608,Antonio Senzatela,COL,Antonio Senzatela,1.769612,2.550816,1.4714404,39.820040000000006,3.325876,0.0,1.2756720000000001,57.46984,257.27160000000003,70.07364000000001,40.127520000000004,37.13332,8.965551999999999,20.6488,2.779832,35.75376,-0.017225820000000003,999.0,['RP']
15507,640451,Hunter Harvey,CHC,Hunter Harvey,2.817904,2.588508,0.0,52.00404,0.0,4.591176,12.85468,52.21396,214.526,43.86072,21.30172,19.4056,5.8100760000000005,16.30508,2.031624,55.34496,0.6511313999999999,537.1900024414062,['RP']
15541,643511,Tyler Rogers,TOR,Tyler Rogers,3.973356,3.9345879999999998,0.0,73.16076,0.0,2.177004,20.7404,72.68908,307.8944,72.56744,33.22556,30.39952,8.209655999999999,15.539439999999999,3.066184,53.42944,0.4965196,669.2899780273438,['RP']
15551,643410,Mark Leiter Jr.,ATH,Mark Leiter Jr.,2.8639200000000002,3.08024,0.0,64.31724,0.0,5.913128,11.797644,64.20764,275.0896,60.06100000000001,32.19508,29.35548,8.26798,24.824800000000003,3.486064,66.36776,0.40727060000000004,553.0999755859375,['RP']
15684,612434,Miguel Castro,LAA,Miguel Castro,0.8466304,1.005444,0.0,25.09648,0.0,0.02176304,1.335044,25.306440000000002,109.9444,24.28656,13.17412,12.1442,3.0872960000000003,10.60464,1.207236,22.1512,-0.016222898,999.0,['RP']
15689,622491,Luis Castillo,SEA,Luis Castillo,11.600439999999999,10.035160000000001,15.77728,30.184199999999997,30.184199999999997,0.0,0.0,177.8372,743.84,161.4008,83.40288,75.96264,24.76072,51.41588,7.396816,166.65359999999998,2.183916,164.38999938964844,['SP']
15734,641745,Brad Keller,PHI,Brad Keller,3.891268,3.3127839999999997,0.1211312,64.7214,0.16564920000000002,3.2962679999999995,16.6802,66.67744,284.7584,60.11168000000001,30.75996,28.035159999999998,7.029024000000001,27.428240000000002,3.115128,63.486720000000005,0.4006786,529.7100219726562,['RP']
15761,641729,Joe Jiménez,ATL,Joe Jimenez,1.8621159999999999,1.88744,0.0,43.5998,0.0,0.00907964,4.01524,43.572919999999996,182.07240000000002,36.48452,18.61972,17.44216,5.521623999999999,14.94916,1.957584,50.25284,0.2462534,999.0,['RP']
15816,642207,Devin Williams,NYM,Devin Williams,3.4685479999999997,3.507144,0.0,64.6362,0.0,31.562,3.605652,64.05572000000001,265.1272,47.2016,23.192239999999998,21.192880000000002,5.853612,26.92372,3.0877999999999997,82.89796,1.1052296000000001,45.2599983215332,['RP']
