FG ID,Team,G_mySGP,PA_mySGP,AB_mySGP,H_mySGP,1B_mySGP,2B_mySGP,3B_mySGP,HR_mySGP,R_mySGP,RBI_mySGP,BB_mySGP,HBP_mySGP,SF_mySGP,WAR_mySGP,ADP_mySGP,POS_mySGP,Ottoneu ID,Ottoneu Positions,Name,OBP_mySGP,TB_mySGP,SLG_mySGP,Pos Place_mySGP,R_SGP_raw_mySGP,HR_SGP_raw_mySGP,OBP_SGP_raw_mySGP,SLG_SGP_raw_mySGP,TOTAL_SGP_raw_mySGP,R_SGP_repl_mySGP,Repl_Pos_mySGP,R_SGP_norm_mySGP,HR_SGP_repl_mySGP,HR_SGP_norm_mySGP,OBP_SGP_repl_mySGP,OBP_SGP_norm_mySGP,SLG_SGP_repl_mySGP,SLG_SGP_norm_mySGP,TOTAL_SGP_mySGP,TOTAL_SGP_Rank_mySGP,TOTAL_SGP_Val_mySGP,R_SGP_Val_mySGP,HR_SGP_Val_mySGP,OBP_SGP_Val_mySGP,SLG_SGP_Val_mySGP,W_mySGP,L_mySGP,QS_mySGP,GS_mySGP,SV_mySGP,HLD_mySGP,IP_mySGP,TBF_mySGP,ER_mySGP,SO_mySGP,HR9_mySGP,ERA_mySGP,WHIP_mySGP,SO_SGP_raw_mySGP,HR9_SGP_raw_mySGP,ERA_SGP_raw_mySGP,WHIP_SGP_raw_mySGP,SO_SGP_repl_mySGP,SO_SGP_norm_mySGP,HR9_SGP_repl_mySGP,HR9_SGP_norm_mySGP,ERA_SGP_repl_mySGP,ERA_SGP_norm_mySGP,WHIP_SGP_repl_mySGP,WHIP_SGP_norm_mySGP,SO_SGP_Val_mySGP,HR9_SGP_Val_mySGP,ERA_SGP_Val_mySGP,WHIP_SGP_Val_mySGP,POS_FGAV,ADP_FGAV,PA_FGAV,mR_FGAV,mHR_FGAV,mOBP_FGAV,mSLG_FGAV,PTS_FGAV,aPOS_FGAV,Dollars_FGAV,NameASCII_FGAV,MLBAMID_FGAV,IP_FGAV,mERA_FGAV,mWHIP_FGAV,mSO_FGAV,Dollars_Vibbot,Ottoneu_Avg,Ottoneu_Med,Ottoneu_Min,Ottoneu_Max,Ottoneu_L10,Roster%,TeamID,Team Name,Salary
17929,TBR,110.0812,462.8656,412.0204,92.64032,59.26764,19.29596,1.955788,12.12096,53.07404,48.12084,41.74508,3.835744,3.235508,1.0092208,310.45001220703125,['OF'],22616,OF,Cedric Mullins,0.299935170966363,152.21076399999998,0.3694253100089218,222.0,2.0992387343032624,1.0532269003285892,-0.4615609457047725,-0.4706825956556872,2.2202220932713916,2.2542982928583335,OF,-0.1550595585550711,0.95834673618109,0.0948801641474992,-0.1959283330111939,-0.2656326126935786,-0.3583330628058189,-0.1123495328498682,-0.4381615399510188,243.0,-2.7822815831315686,-2.989178999248119,1.6478131905722475,-14.145657155983743,-3.82224361936675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,309.0799865722656,407.849,-8.68664395078416,-7.634780901665851,-5.919843959269062,-7.389229484214461,-29.63049829593354,19.399045094560073,-9.231453201373462,Cedric Mullins,656775.0,,,,,1.0,5.57,5.0,3.0,14.0,3.0,58.333,241.0,🦫 Beavers in Scoring Position!,4.0
17954,,,,,,,,,,,,,,,,,,21476,OF,Sam Hilliard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,999.0,10.6812,-26.29863030901902,-19.294163255347986,-0.1951160685230429,-0.174081676567299,-45.96199130945734,19.399045094560073,-25.562946214897263,Sam Hilliard,656541.0,,,,,,,,,,,,,,
17964,CHW,54.24644000000001,,,52.8526,,,,7.748336,28.3068,,20.45448,2.6842879999999996,,0.0791810799999999,999.0,['RP'],22739,SP/RP,Tyler Gilbert,,,,398.0,,,,,0.6513274871497939,,SP,,,,,,,,0.1510400781501039,258.0,0.7185153355013096,,,,,2.71356,2.6299479999999997,0.0,0.1831024,0.03103288,7.53356,54.694280000000006,235.1756,26.23428,49.44672,1.2749966541290971,4.316877742974219,1.3403061526726376,1.0404856210495397,-0.1298978605706629,-0.1106042001436798,-0.1486560731854029,1.497493347391608,-0.4570077263420684,-0.4100188658947834,0.2801210053241205,-0.3528134835217322,0.2422092833780524,-0.2343735889754022,0.0857175157899994,-5.6741227814754005,4.969855501827255,5.594084403732129,3.1738847370433336,RP,999.0,,,3.4413460197786483,,,-14.492798136300566,4.116523579825635,-9.376274556474932,Tyler Gilbert,656457.0,50.0,-5.897894034951142,-6.045786348864571,-5.990463772263503,,,,,,,,,,
17968,CIN,62.60348,,,58.59139999999999,,,,8.265672,30.716520000000003,,21.54432,2.7579,,0.2987978,999.0,['RP'],20985,RP,Brock Burke,,,,302.0,,,,,0.1136370078062528,,RP,,,,,,,,-1.3806808815037377,397.0,-6.568060603146739,,,,,2.984832,2.6149519999999997,0.0,0.041044,0.9117988,11.8354,62.20363999999999,264.254,27.8992,57.09672,1.1959275695120095,4.036625509375336,1.2882802356903873,1.201461212575711,-0.5601654017749486,-0.2950067612175104,-0.232652041776999,1.497493347391608,-0.2960321348158969,-0.1919195428809544,-0.3682458588939941,0.0823495286588937,-0.3773562898764042,0.1063945561404431,-0.3390465979174422,-3.675479829744525,-6.5333504916270995,-8.715450152886648,-12.55396650683366,RP,999.0,,,2.005887349418762,,,-15.258321187775312,4.116523579825635,-10.141797607949677,Brock Burke,656271.0,62.0,-6.3702792786859765,-6.410613981966847,-4.483315276541246,,,,,,,,,,
17982,,,,,,,,,,,,,,,,,,23201,1B,Ty France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/DH,693.1900024414062,340.642,-12.70534261853129,-12.09260480855611,-1.743166212915197,-6.342439930378698,-32.883553570381295,13.42990161617302,-18.453651954208276,Ty France,664034.0,,,,,,4.0,4.0,4.0,4.0,1.4,4.167,,,
17988,CIN,111.108,445.0384,393.8216,94.61856,60.25036,18.59516,0.3404056,15.4326,50.99376,52.84608,42.62056,4.749476,3.041704,1.3693080000000002,247.77000427246097,['C'],22654,C,Tyler Stephenson,0.3196261586309573,160.1922968,0.4067636127627332,181.0,2.016957371245233,1.340985323110627,-0.1128116320019222,-0.1535733350170341,3.0915577273369035,1.7626399756596818,C,0.2543173955855511,1.0269775596933206,0.3140077634173064,-0.2559307212184947,0.1431190892165725,-0.3198039144968976,0.1662305794798635,0.8776748276992936,144.0,5.5731466284304565,4.902633704827761,5.453470060367355,7.621479712167982,5.655330784593384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C/DH,247.27999877929688,398.37,-10.310907224628451,-8.071317806496241,-3.8078873472573065,-7.100017265407106,-29.2901296437891,29.39278180200713,1.1026521582180264,Tyler Stephenson,663886.0,,,,,1.7,8.33,7.0,4.0,14.0,2.3,37.5,,,
17995,SFG,31.32116,,,192.5268,,,,17.10004,82.53532,,46.7516,7.142239999999999,,4.508159999999999,56.41999816894531,['SP'],21015,SP,Logan Webb,,,,5.0,,,,,6.81955287665019,,SP,,,,,,,,5.986355823859251,6.0,28.477795535406308,,,,,13.58536,9.45836,18.86792,31.32116,0.0,0.0751252,201.1072,833.1132,75.81252,193.4832,0.7652652913471023,3.3927809645800844,1.1898052382013176,4.0713820353433405,1.626477133959236,0.7156084529416966,0.4060852544059166,1.8304029911828572,2.2409790441604835,-0.4100188658947834,2.0364959998540195,-0.3528134835217322,1.0684219364634289,-0.2343735889754022,0.6404588433813189,27.82357827745433,36.13113853283817,24.676355951420696,23.7144360633647,SP,55.61000061035156,,,-5.314955566827009,,,8.617975333560135,17.438467205185578,27.05644253874571,Logan Webb,657277.0,199.392,7.229870660189213,-1.9695906302901756,8.672650870488107,35.4,25.92,25.0,16.0,45.0,27.3,100.0,112.0,Hornswogglers,18.0
17998,MIA,62.1414,,,52.00208,,,,6.203452,25.802840000000003,,22.47904,2.715636,,0.7507226,90.80999755859376,['RP'],20435,RP,Pete Fairbanks,,,,195.0,,,,,3.1229297811417953,,RP,,,,,,,,1.6286118918318049,119.0,7.747497446989019,,,,,3.104888,3.285292,0.0,0.0,25.74756,3.669412,62.209999999999994,259.3168,23.7386,64.54552,0.897461308471307,3.4342935219418105,1.1972531747307509,1.3582030408319392,0.8364451304175764,0.5254573191880259,0.4028242907042537,1.497493347391608,-0.1392903065596686,-0.1919195428809544,1.0283646732985308,0.0823495286588937,0.4431077905291321,0.1063945561404431,0.2964297345638106,-1.7294024939467534,18.24505742996279,10.234051914113518,10.975980830368998,RP,90.22000122070312,,,3.9917303449650654,,,-2.0807117804301396,4.116523579825635,3.0358117993954954,Pete Fairbanks,664126.0,62.0,-0.370605609792466,-1.921790781199931,-3.780045734402808,3.0,5.84,5.0,3.0,10.0,3.3,79.167,55.0,Jack Klugman's Second Best Lung,4.0
18000,,,,,,,,,,,,,,,,,,22675,SP/RP,Triston Mckenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,2.1,4.167,,,
18015,,,,,,,,,,,,,,,,,,21601,2B/SS/3B,Paul Dejong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2B/3B/SS,743.25,93.5464,-23.047884459179937,-16.39989946635187,-3.243678779466865,-2.42221028457502,-45.113672989573686,19.179832877914592,-24.933840111659094,Paul DeJong,657557.0,,,,,,,,,,,,,,
18030,,,,,,,,,,,,,,,,,,21968,OF,Harrison Bader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,337.44000244140625,429.726,-8.2195476945534,-8.220082284608647,-6.446889285586288,-8.03797741662974,-30.92449668137807,19.399045094560073,-10.525451586817995,Harrison Bader,664056.0,,,,,1.0,3.5,3.0,3.0,5.0,1.7,41.667,,,
18036,SDP,143.3768,611.6272,528.6084000000001,123.006,81.47092,25.462200000000003,2.6889,13.98392,70.55796000000001,61.85492,64.2814,11.58868,4.302948,1.57831,403.05999755859375,"['1B', '2B']",22004,1B/2B/SS,Jake Cronenworth,0.3266789538132888,196.3977,0.3715372286933011,160.0,2.7907806273164857,1.2151051332603164,0.0086312259367397,-0.5742111716637216,3.440305814849821,1.7520511567184858,SS,1.038729470598,0.8006566081051495,0.4144485251551669,-0.235853642674403,0.2444848686111427,-0.2952833275554861,-0.2789278441082355,1.418735020256074,112.0,9.008824276643566,20.02423035603381,7.197855871140988,13.019482420211723,-9.489404587298884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/2B/SS,405.8599853515625,540.113,-4.539167824717533,-7.670183545655609,-1.591554193812006,-12.020378320434403,-25.82128388461955,19.179832877914592,-5.641451006704958,Jake Cronenworth,630105.0,,,,,5.6,6.0,6.0,5.0,8.0,3.7,79.167,197.0,St. CGT VI,5.0
18042,,,,,,,,,,,,,,,,,,22757,1B/2B/3B/OF,Dylan Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/2B/3B/SS/OF/DH,676.3900146484375,273.329,-14.842067863482724,-12.445699903084789,-4.528290407975368,-7.410850983472528,-39.22690915801541,19.179832877914592,-19.047076280100818,Dylan Moore,664238.0,,,,,,3.17,3.0,3.0,4.0,2.2,25.0,,,
18054,TEX,58.80524,242.2916,216.588,51.20704,35.85888,9.734984,1.853932,3.759252,29.09088,20.91796,20.14404,2.80028,1.72558,0.2167942,999.0,['OF'],22041,OF,Sam Haggerty,0.3073530856398899,75.927652,0.3505625981125455,367.0,1.150632250926594,0.326652784227821,-0.177355492744333,-0.3368562224936883,0.9630733199163938,2.2542982928583335,OF,-1.1036660419317394,0.95834673618109,-0.6316939519532689,-0.1959283330111939,0.0185728402668608,-0.3583330628058189,0.0214768403121306,-1.695310313306017,353.0,-10.765049490495276,-21.27605279847326,-10.97082446880172,0.9890541231506496,0.7306636152808555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2B/OF/DH,999.0,186.3,-18.200718738899184,-16.689065588054582,-1.46292192251198,-4.547143229170697,-40.89984947863645,18.156180408517137,-21.74366907011931,Sam Haggerty,664059.0,,,,,,,,,,,,,,
18063,,,,,,,,,,,,,,,,,,23125,Util,Kyle Garlick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,999.0,9.66546,-26.3900245631057,-19.34880006981636,-0.285947933115612,-0.3038420642996905,-46.32861463033736,19.399045094560073,-25.929569535777286,Kyle Garlick,664247.0,,,,,,,,,,,,,,
18064,CHC,65.31192,,,54.34968,,,,6.95204,27.89644,,25.09784,3.862924,,0.6279392,444.5499877929687,['RP'],22809,RP,Phil Maton,,,,210.0,,,,,2.767587120651175,,RP,,,,,,,,1.273269231341185,145.0,6.0570908075895815,,,,,3.0203119999999997,2.953844,0.0,0.0,4.56436,14.93824,64.94324,275.2052,25.16072,72.19172,0.96343145183394,3.4868368131925664,1.2233377946650028,1.5190986706263725,0.5479960032881744,0.4713041242273756,0.2291883225092527,1.497493347391608,0.0216053232347646,-0.1919195428809544,0.7399155461691289,0.0823495286588937,0.3889545955684819,0.1063945561404431,0.1227937663688096,0.2682476678211751,13.127445918456882,8.983325521150293,4.546716704166313,RP,450.6099853515625,,,3.1332121059028264,,,-8.206984711679294,4.116523579825635,-3.090461131853658,Phil Maton,664208.0,65.0,-3.247254922998152,-4.47598276680137,-3.616959127782596,2.9,3.53,3.0,3.0,6.0,1.4,62.5,247.0,Roberto Big Piece and the 69ers,3.0
18123,TOR,78.44012000000001,321.6748,289.7712,74.72416,52.1156,14.82144,1.07602,6.1110679999999995,36.43544,33.06996,25.12328,1.9883,2.368856,0.6709824,583.6500244140625,['OF'],22782,OF,Nathan Lukes,0.3189826723393831,109.430812,0.3776455769241387,275.0,1.441131802843395,0.5310091945965691,-0.0899602275803644,-0.2867170875578227,1.595463682301777,2.2542982928583335,OF,-0.8131664900149385,0.95834673618109,-0.4273375415845208,-0.1959283330111939,0.1059681054308294,-0.3583330628058189,0.0716159752479961,-1.0629199509206335,293.0,-6.749434475970176,-15.675913290967282,-7.4217034105779405,5.643089053311446,2.436447197356562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,574.780029296875,261.164,-14.74350871439791,-14.5691017689736,0.2419949166394395,-3.546126278279595,-32.61674184501167,19.399045094560073,-12.217696750451593,Nathan Lukes,664770.0,,,,,,4.0,4.0,4.0,4.0,1.33,4.167,,,
18126,,,,,,,,,,,,,,,,,,21964,1B/OF,LaMonte Wade Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/OF,999.0,59.3991,-24.143252676214303,-18.02237088958941,0.1071846141066625,-1.247275218326633,-43.30571417002369,19.399045094560073,-22.90666907546361,LaMonte Wade Jr.,664774.0,,,,,,,,,,,,,,
18138,BAL,63.61872,,,51.04804,,,,7.096620000000001,25.98712,,25.19044,2.607468,,0.8195566000000001,62.970001220703125,['RP'],22651,RP,Ryan Helsley,,,,183.0,,,,,3.00609396622864,,RP,,,,,,,,1.5117760769186497,123.0,7.191695796333976,,,,,3.2567839999999997,3.33886,0.0,0.0,26.117800000000003,3.470524,63.86312,266.3436,23.90816,74.91319999999999,1.0001011538427813,3.3692910712786968,1.1937794457896826,1.5763655794926004,0.3644310915401076,0.6282864720043514,0.4370108231915806,1.497493347391608,0.0788722321009924,-0.1919195428809544,0.556350634421062,0.0823495286588937,0.5459369433454577,0.1063945561404431,0.3306162670511374,0.9792629384455568,9.870670920316426,12.609002006843609,12.241814454616678,RP,63.189998626708984,,,3.388436077651873,,,-0.0513671789399713,4.116523579825635,5.065156400885663,Ryan Helsley,664854.0,64.0,0.700416274071352,-1.390344253750445,-2.7498752769127512,2.8,11.17,11.0,6.0,18.0,6.5,50.0,90.0,Carlos Pérez's K-Dance,12.0
18171,,,,,,,,,,,,,,,,,,23052,OF,Seth Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,743.530029296875,19.0281,-25.906768247142676,-18.850936127207497,-0.3582078845155422,-0.1635091245501234,-45.27942138341584,19.399045094560073,-24.88037628885576,Seth Brown,664913.0,,,,,,,,,,,,,,
18217,,,,,,,,,,,,,,,,,,21969,C,Brett Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,999.0,32.3095,-25.500692773083223,-19.05508076254927,-0.6932561037695258,-0.91387903629427,-46.162908675696286,29.39278180200713,-15.770126873689158,Brett Sullivan,664954.0,,,,,,,,,,,,,,
18297,ATL,62.57316,,,53.03564,,,,7.908896,30.2562,,27.13404,2.787668,,0.18314298,718.47998046875,['RP'],19470,RP,Tyler Kinley,,,,344.0,,,,,0.5887175299580624,,RP,,,,,,,,-0.905600359351928,356.0,-4.30804693694082,,,,,3.093012,2.8884559999999997,0.0,0.0,0.759344,11.192212,62.07164,264.9796,27.47572,66.33644,1.1467405082256568,3.983807742150843,1.2915669700365575,1.39588858414907,-0.3294019734293931,-0.2226495471608328,-0.2551195336007817,1.497493347391608,-0.1016047632425378,-0.1919195428809544,-0.1374824305484387,0.0823495286588937,-0.3049990758197265,0.1063945561404431,-0.3615140897412249,-1.2615058096181446,-2.439188068296238,-7.044282322295372,-13.385876166393224,RP,725.9199829101562,,,2.5470481582418283,,,-13.851407458007246,4.116523579825635,-8.734883878181611,Tyler Kinley,641755.0,63.0,-6.076999632267304,-6.81049736329584,-3.510958620685932,,,,,,,,,,
18314,CHC,156.54719999999998,664.1096,599.928,144.3936,93.04328,26.08596,2.133804,23.1304,77.44492,78.10244,54.59976,3.700372,4.7890999999999995,3.31266,146.7100067138672,['SS'],18506,SS,Dansby Swanson,0.3057141235810293,244.138212,0.4069458535024202,44.0,3.0631807158267472,2.0098704636728777,-0.5087246374909962,-0.2267425531457804,4.337583988862849,1.7520511567184858,SS,1.3111295591082617,0.8006566081051495,1.2092138555677283,-0.19471327651512,-0.3140113609758761,-0.2917037278346447,0.0649611746888642,2.271293228388978,67.0,14.422482904237848,25.27545531472613,21.000791465006603,-16.721956729660153,2.2100442179219204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS,146.63999938964844,524.463,-4.349252602938666,-4.061274296387564,-6.902717414645657,-8.50955131187705,-23.822795625848944,19.179832877914592,-3.642962747934347,Dansby Swanson,621020.0,,,,,11.4,12.19,11.0,4.0,22.0,7.4,87.5,90.0,Carlos Pérez's K-Dance,9.0
18316,,,,,,,,,,,,,,,,,,20344,1B,Edwin Rios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/3B/DH,999.0,6.88929,-26.497579271504392,-19.4276889160916,-0.1917174050310338,-0.1988493122660504,-46.31583490489309,13.41484422247035,-31.90099068242273,Edwin Rios,621458.0,,,,,,,,,,,,,,
18323,TEX,44.53912,,,39.73228,,,,5.520408,21.77332,,18.13296,1.841396,,0.13808376,999.0,['RP'],20449,RP,Josh Sborz,,,,366.0,,,,,0.5191137902392425,,RP,,,,,,,,-0.9752040990707476,362.0,-4.639160075974767,,,,,2.4398039999999996,1.82238,0.0,0.0,0.01387732,4.006276,44.9788,191.3868,19.93548,45.40872,1.104601990270972,3.988975250562487,1.2865003068112089,0.9555157597969016,-0.0994131133816786,-0.1721900314051811,-0.1647988247707991,1.497493347391608,-0.5419775875947064,-0.1919195428809544,0.0925064294992757,0.0823495286588937,-0.2545395600640748,0.1063945561404431,-0.2711933809112422,-6.729092747369424,1.641232106351374,-5.878865430871033,-10.041547804186274,RP,999.0,,,4.4587967903063515,,,-9.098795657118664,4.116523579825635,-3.982272077293029,Josh Sborz,622250.0,48.0,-3.67919727902456,-4.434685548193939,-5.443709620206518,,,,,,,,,,
18341,WSN,59.92916,,,53.60392,,,,7.455104,28.5548,,21.23412,2.7466679999999997,,0.22005,747.2899780273438,['RP'],19172,RP,Julian Fernández,,,,329.0,,,,,0.8709315843427358,,RP,,,,,,,,-0.6233863049672548,338.0,-2.9655216386695225,,,,,2.9095519999999997,2.722552,0.0,0.0,1.75474,11.026319999999998,59.92428,251.55039999999997,26.4144,58.00752,1.1196786344366592,3.9671665642040255,1.248876749124061,1.220626777119768,-0.1968185095159244,-0.1939206762646725,0.0410439930035644,1.497493347391608,-0.2768665702718398,-0.1919195428809544,-0.0048989666349699,0.0823495286588937,-0.2762702049235662,0.1063945561404431,-0.0653505631368786,-3.4375237512560957,-0.0869165675594453,-6.38075809078936,-2.419752287332678,RP,747.8099975585938,,,3.542097841914229,,,-5.019860756490426,4.116523579825635,0.096662823335209,Julian Fernandez,642759.0,59.0,-1.8518738878487049,-2.438494382818186,-4.271590327737764,,,,,,,,,,
18345,LAD,148.098,639.5488,547.4888,148.5788,89.02871999999999,29.71276,2.7066559999999997,27.73056,92.88284,88.02108,83.68484000000001,3.946324,4.690292,4.453583999999999,18.15999984741211,['OF'],18546,OF,Kyle Tucker,0.3691875236210656,267.496448,0.4885879820737885,18.0,3.673797123416504,2.4095922891566315,1.0249365346590953,0.6807331763854275,7.789059123617657,2.2542982928583335,OF,1.4194988305581702,0.95834673618109,1.4512455529755417,-0.1959283330111939,1.2208648676702891,-0.3583330628058189,1.0390662391912464,5.130675490395247,11.0,32.57927185381674,27.364556776129017,25.20423089946185,65.01436580669845,35.35007402438705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF/DH,18.329999923706055,559.326,6.314979981105041,4.94664317028749,9.695370401362204,7.04976147860064,28.006755031355375,19.399045094560073,48.40580012591545,Kyle Tucker,663656.0,,,,,36.8,42.71,42.5,32.0,57.0,34.7,100.0,154.0,The Rime of Jamie Moyer,48.0
18353,,,,,,,,,,,,,,,,,,18511,OF,Daz Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,999.0,14.7145,-26.14613781907884,-19.212672640178685,-0.2899435459636848,-0.3234455014543722,-45.97219950667558,19.399045094560073,-25.5731544121155,Daz Cameron,663662.0,,,,,,,,,,,,,,
18360,ATL,151.9852,654.11,591.1587999999999,157.6668,94.31304,30.49624,2.062016,30.79564,85.2744,93.68216,49.90692,8.074624,4.764252,3.775028,80.44999694824219,['3B'],22674,3B,Austin Riley,0.3297856374142995,284.674128,0.4815527198444818,30.0,3.372860319743327,2.675926367287337,0.085012709121784,0.649351682409105,6.783151078561552,2.3737962029097797,3B,0.9990641168335476,1.294770050383354,1.3811563169039824,-0.1623513847537502,0.2473640938755342,-0.2108684926020229,0.8602201750111279,3.487804702624192,31.0,22.14720806110861,19.259576802423062,23.986969433342317,13.172808975456322,29.26555181658406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3B,80.52999877929688,601.269,3.185535185486743,4.787472613519438,-3.343287402068175,2.151533520316914,6.78125391725492,13.41484422247035,21.196098139725272,Austin Riley,663586.0,,,,,22.0,33.45,36.0,19.0,48.0,30.4,83.333,90.0,Carlos Pérez's K-Dance,46.0
18363,SEA,93.94236,391.8296,350.116,83.52235999999999,58.41356,17.072519999999997,1.412948,6.623312,43.15728,35.98588,26.5744,9.661504,2.9924,0.8794268,341.32000732421875,['OF'],18516,OF,Victor Robles,0.3075896135365062,123.29069199999998,0.3521424099441327,242.0,1.7070008961664027,0.5755196261409286,-0.2786374787824465,-0.5254930840834451,1.47838995944144,2.2542982928583335,OF,-0.5472973966919308,0.95834673618109,-0.3828271100401614,-0.1959283330111939,-0.0827091457712525,-0.3583330628058189,-0.1671600212776261,-1.1799936737809709,300.0,-7.492840807387074,-10.55059036527344,-6.648676963207574,-4.404486361371788,-5.686951325337583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,341.6700134277344,316.547,-14.168156860094774,-15.073005693437771,-3.778199842805699,-9.255022069302036,-42.27438446564028,19.399045094560073,-21.875339371080205,Victor Robles,645302.0,,,,,,3.9,3.5,3.0,6.0,1.9,41.667,185.0,Chili Dog MVP,4.0
18373,BAL,36.72984,155.12,142.4324,36.49116,23.89752,7.280912000000001,0.0976328,5.215076,17.536839999999998,19.379399999999997,9.68084,1.127644,1.246692,0.3095382,488.739990234375,['1B'],22670,1B,Ryan Mountcastle,0.3061711836296791,59.6125464,0.4185322047511661,346.0,0.6936350389998354,0.4531537378605339,-0.1216777688962949,-0.0222623259214841,1.00284868204259,2.65737271007358,1B,-1.9637376710737449,1.7560051872946367,-1.3028514494341028,-0.235853642674403,0.1141758737781081,-0.0323052715948721,0.0100429456733879,-3.1423703010563515,417.0,-19.9537344537041,-37.85618546257672,-22.627024552742316,6.080174981424767,0.3416710692606942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/DH,488.69000244140625,150.855,-20.078448154838128,-14.812644595260632,-2.282026087440842,-1.522097861221237,-38.69521669876084,13.42990161617302,-24.265315082587815,Ryan Mountcastle,663624.0,,,,,,6.33,4.5,3.0,14.0,2.2,25.0,,,
18383,ARI,45.21016,,,131.9152,,,,18.198880000000003,71.66892,,52.066320000000005,8.014008,,1.427964,390.19000244140625,['SP'],22668,SP/RP,Michael Soroka,,,,122.0,,,,,2.615439250775635,,SP,,,,,,,,2.115151841775945,90.0,10.062024952870503,,,,,5.209252,5.744176,10.3501,22.4276,0.0517532,1.02106,141.6712,606.1964,65.8394,139.09199999999998,1.1561271451078274,4.182604509596869,1.2986515255041249,2.926851892360556,0.0299485287119021,-0.157722279812543,-0.1836388904842797,1.497493347391608,1.429358544968948,-0.4100188658947834,0.4399673946066856,-0.3528134835217322,0.1950912037091891,-0.2343735889754022,0.0507346984911225,17.746649379039752,7.805820824399131,4.505841579455311,1.8785668681062748,SP,389.8900146484375,,,-6.797124709628211,,,-36.12055997027064,17.438467205185578,-17.682092765085063,Michael Soroka,647336.0,148.577,-18.035625217447866,-15.72456518751027,4.436755144315702,4.3,3.2,3.0,3.0,4.0,1.2,20.833,236.0,Yoshi Teddy Bear,3.0
18395,,,,,,,,,,,,,,,,,,22700,OF,Travis Blankenhorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/OF,999.0,13.3706,-26.24555390251979,-19.244079515675026,-0.3822554736245891,-0.3870292686512999,-46.25891816047071,19.399045094560073,-25.859873065910627,Travis Blankenhorn,663905.0,,,,,,,,,,,,,,
18400,,,,,,,,,,,,,,,,,,23329,1B,Juan Yepez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B/DH/OF,999.0,22.1881,-25.815763396839653,-18.98882902013323,-0.3377625066566859,-0.3704991585039778,-45.51285408213355,19.399045094560073,-25.11380898757347,Juan Yepez,660766.0,,,,,,,,,,,,,,
18401,ATL,148.186,642.174,545.0952,156.0124,96.97876,26.76368,2.097344,30.17248,98.0704,86.8954,84.66868,7.642048,4.280732,5.123761999999999,7.550000190734863,['OF'],23327,OF,Ronald Acuña Jr.,0.386985024747125,277.488072,0.5090635030358,8.0,3.878980804337011,2.621778108798837,1.4542685157949649,0.8999157213569773,8.85494315028779,2.2542982928583335,OF,1.6246825114786776,0.95834673618109,1.663431372617747,-0.1959283330111939,1.6501968488061587,-0.3583330628058189,1.2582487841627965,6.1965595170653796,6.0,39.34752791182207,31.320009479021735,28.889327732929186,87.87745836775017,42.80688370345866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF,7.559999942779541,676.219,16.026135187734507,8.951204946378981,17.472625253660915,10.270725258379915,52.72069064615432,19.399045094560073,73.11973574071439,Ronald Acuna Jr.,660670.0,,,,,39.4,51.65,50.0,38.0,72.0,45.3,95.833,247.0,Roberto Big Piece and the 69ers,64.0
